comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.3333333333333333,0.42857142857142855
2,2,0.0,0.0
3,5,0.6,0.5454545454545454
4,3,0.0,0.0
5,2,0.0,0.0
6,3,1.0,1.0
7,5,0.7666666666666666,0.6428571428571429
8,4,0.0,0.0
9,3,0.0,0.0
10,6,0.0,0.0
11,4,0.0,0.0
12,4,0.8333333333333333,0.75
13,2,0.0,0.0
14,3,0.0,0.0
15,3,0.0,0.0
16,3,0.0,0.0
17,2,0.0,0.0
18,3,0.0,0.0
19,2,0.0,0.0
20,6,0.4444444444444444,0.5454545454545454
21,6,0.0,0.0
22,4,0.0,0.0
23,5,0.0,0.0
24,2,0.0,0.0
25,4,1.0,1.0
26,6,0.6388888888888888,0.6818181818181818
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,5,0.9,0.875
38,2,0.0,0.0
39,2,0.0,0.0
40,3,1.0,1.0
41,3,0.0,0.0
42,3,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,4,0.8333333333333333,0.75
47,3,1.0,1.0
48,3,0.0,0.0
49,2,0.0,0.0
50,3,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,4,0.0,0.0
55,3,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
