cell,x,y,slice,radius
0,0,4859,0,0
1,2311,4843,1,142
2,2498,4814,1,133
3,2371,4737,1,149
4,2593,4722,1,144
5,2306,4637,1,141
6,2678,4613,1,142
7,3193,4603,1,126
8,2971,4600,1,141
9,3077,4577,1,133
10,2561,4574,1,140
11,2250,4557,1,132
12,2665,4496,1,129
13,2090,4494,1,146
14,2334,4479,1,149
15,2987,4474,1,138
16,3466,4369,1,141
17,3333,4365,1,144
18,2959,4349,1,142
19,2095,4335,1,142
20,2223,4304,1,141
21,2804,4291,1,138
22,2599,4259,1,126
23,2726,4246,1,144
24,3062,4228,1,150
25,3311,4220,1,132
26,2421,4194,1,142
27,3278,4151,1,126
28,2025,4121,1,134
29,2781,4090,1,150
30,2477,4083,1,139
31,2861,4079,1,146
32,2550,4043,1,125
33,2442,3993,1,144
34,3363,3979,1,136
35,3280,3978,1,132
36,2676,3956,1,125
37,1991,3945,1,148
38,2336,3936,1,144
39,2271,3935,1,140
40,2414,3918,1,128
41,3002,3903,1,134
42,2889,3878,1,146
43,3472,3843,1,126
44,2128,3809,1,136
45,2421,3792,1,139
46,3512,3789,1,137
47,3102,3789,1,136
48,2697,3749,1,144
49,3406,3731,1,136
50,3014,3711,1,148
51,3345,3711,1,130
52,3467,3684,1,126
53,3203,3681,1,127
54,2435,3668,1,131
55,2599,3646,1,144
56,3468,3643,1,131
57,3153,3643,1,139
58,2993,3640,1,126
59,2082,3593,1,144
60,2709,3587,1,134
61,2189,3579,1,134
62,1979,3543,1,130
63,3446,3539,1,149
64,3452,3519,1,131
65,2647,3500,1,127
66,2511,3490,1,144
67,2200,3490,1,147
68,2289,3404,1,142
69,3524,3394,1,126
70,3161,3375,1,140
71,2627,3357,1,133
72,1873,3348,1,127
73,2823,3326,1,133
74,2291,3306,1,145
75,3003,3275,1,138
76,2165,3272,1,150
77,2480,3227,1,140
78,2059,3222,1,128
79,3424,3218,1,127
80,3227,3216,1,150
81,1970,3215,1,150
82,2117,3210,1,133
83,2659,3209,1,143
84,1996,3188,1,146
85,2096,3144,1,132
86,2765,3124,1,146
87,2711,3123,1,148
88,3171,3084,1,150
89,3203,3073,1,131
90,2737,3046,1,133
91,3333,3029,1,147
92,2893,3028,1,142
93,2868,3028,1,129
94,3140,2909,1,141
95,2299,2903,1,134
96,2157,2898,1,141
97,3073,2890,1,127
98,2438,2872,1,142
99,2024,2856,1,147
100,3197,2856,1,129
101,2494,2852,1,125
102,2462,2832,1,137
103,3210,2816,1,134
104,3474,2787,1,130
105,2308,2785,1,130
106,2416,2783,1,148
107,2888,2759,1,139
108,3345,2754,1,147
109,2558,2727,1,129
110,2789,2724,1,137
111,2106,2723,1,135
112,1908,2711,1,137
113,2941,2661,1,126
114,1857,2638,1,127
115,1869,2603,1,148
116,2666,2574,1,138
117,3504,2568,1,136
118,2018,2564,1,134
119,3039,2555,1,126
120,2328,2551,1,128
121,2968,2533,1,138
122,1857,2531,1,134
123,1983,2481,1,135
124,2442,2459,1,125
125,1775,2450,1,129
126,3293,2396,1,127
127,3026,2385,1,137
128,3146,2383,1,125
129,1923,2380,1,149
130,2937,2373,1,142
131,2186,2371,1,130
132,2013,2331,1,129
133,2955,2320,1,150
134,2063,2314,1,125
135,2416,2314,1,146
136,2042,2298,1,125
137,2817,2297,1,126
138,1987,2290,1,126
139,3617,2241,1,129
140,2003,2226,1,125
