comp,bumber of nodes,global clustering coefficient,transitivity
1,10,0.5,0.47368421052631576
2,33,0.3434343434343434,0.42391304347826086
3,3,0.0,0.0
4,4,0.0,0.0
5,2,0.0,0.0
6,16,0.575595238095238,0.574468085106383
7,13,0.47435897435897434,0.6885245901639344
8,4,0.8333333333333333,0.75
9,6,0.5833333333333334,0.75
10,10,0.5166666666666666,0.6724137931034483
11,11,0.5424242424242425,0.47368421052631576
12,20,0.6997619047619048,0.5918367346938775
13,4,0.0,0.0
14,9,0.48148148148148145,0.46153846153846156
15,3,1.0,1.0
16,13,0.4358974358974359,0.5384615384615384
17,2,0.0,0.0
18,3,1.0,1.0
19,2,0.0,0.0
20,4,0.0,0.0
21,3,0.0,0.0
22,7,0.21428571428571427,0.2727272727272727
