cell,x,y,slice,radius
0,0,4859,0,0
1,2311,4843,1,148
2,2498,4814,1,136
3,2371,4737,1,135
4,2593,4722,1,145
5,2306,4637,1,149
6,2678,4613,1,135
7,3193,4603,1,129
8,2971,4600,1,150
9,3077,4577,1,126
10,2561,4574,1,125
11,2250,4557,1,143
12,2665,4496,1,131
13,2090,4494,1,140
14,2334,4479,1,145
15,2987,4474,1,146
16,3466,4369,1,147
17,3333,4365,1,128
18,2959,4349,1,131
19,2095,4335,1,130
20,2223,4304,1,136
21,2804,4291,1,150
22,2599,4259,1,142
23,2726,4246,1,149
24,3062,4228,1,132
25,3311,4220,1,133
26,2421,4194,1,143
27,3278,4151,1,145
28,2025,4121,1,136
29,2781,4090,1,125
30,2477,4083,1,136
31,2861,4079,1,128
32,2550,4043,1,142
33,2442,3993,1,149
34,3363,3979,1,134
35,3280,3978,1,128
36,2676,3956,1,148
37,1991,3945,1,132
38,2336,3936,1,135
39,2271,3935,1,131
40,2414,3918,1,141
41,3002,3903,1,143
42,2889,3878,1,139
43,3472,3843,1,145
44,2128,3809,1,144
45,2421,3792,1,147
46,3512,3789,1,134
47,3102,3789,1,128
48,2697,3749,1,136
49,3406,3731,1,146
50,3014,3711,1,141
51,3345,3711,1,140
52,3467,3684,1,130
53,3203,3681,1,129
54,2435,3668,1,144
55,2599,3646,1,130
56,3468,3643,1,144
57,3153,3643,1,150
58,2993,3640,1,141
59,2082,3593,1,144
60,2709,3587,1,135
61,2189,3579,1,128
62,1979,3543,1,134
63,3446,3539,1,126
64,3452,3519,1,131
65,2647,3500,1,142
66,2511,3490,1,149
67,2200,3490,1,139
68,2289,3404,1,138
69,3524,3394,1,135
70,3161,3375,1,144
71,2627,3357,1,148
72,1873,3348,1,133
73,2823,3326,1,147
74,2291,3306,1,144
75,3003,3275,1,138
76,2165,3272,1,138
77,2480,3227,1,134
78,2059,3222,1,135
79,3424,3218,1,135
80,3227,3216,1,141
81,1970,3215,1,143
82,2117,3210,1,135
83,2659,3209,1,127
84,1996,3188,1,138
85,2096,3144,1,148
86,2765,3124,1,126
87,2711,3123,1,136
88,3171,3084,1,146
89,3203,3073,1,148
90,2737,3046,1,137
91,3333,3029,1,129
92,2893,3028,1,147
93,2868,3028,1,136
94,3140,2909,1,136
95,2299,2903,1,128
96,2157,2898,1,142
97,3073,2890,1,140
98,2438,2872,1,147
99,2024,2856,1,133
100,3197,2856,1,130
101,2494,2852,1,145
102,2462,2832,1,133
103,3210,2816,1,131
104,3474,2787,1,148
105,2308,2785,1,125
106,2416,2783,1,145
107,2888,2759,1,144
108,3345,2754,1,128
109,2558,2727,1,135
110,2789,2724,1,148
111,2106,2723,1,140
112,1908,2711,1,147
113,2941,2661,1,150
114,1857,2638,1,145
115,1869,2603,1,145
116,2666,2574,1,149
117,3504,2568,1,149
118,2018,2564,1,135
119,3039,2555,1,135
120,2328,2551,1,139
121,2968,2533,1,149
122,1857,2531,1,133
123,1983,2481,1,149
124,2442,2459,1,134
125,1775,2450,1,145
126,3293,2396,1,125
127,3026,2385,1,128
128,3146,2383,1,150
129,1923,2380,1,142
130,2937,2373,1,139
131,2186,2371,1,135
132,2013,2331,1,133
133,2955,2320,1,127
134,2063,2314,1,128
135,2416,2314,1,127
136,2042,2298,1,145
137,2817,2297,1,133
138,1987,2290,1,127
139,3617,2241,1,140
140,2003,2226,1,141
141,2301,2215,1,149
142,2958,2127,1,146
143,2807,2080,1,148
144,2042,2076,1,148
145,2081,2031,1,140
146,2986,2020,1,142
147,2778,2001,1,135
148,1948,1987,1,135
149,2446,1971,1,138
150,3055,1965,1,147
151,2331,1946,1,149
152,2759,1945,1,132
153,2954,1924,1,133
154,1837,1890,1,143
155,2879,1881,1,146
156,2323,1852,1,150
157,3078,1828,1,136
158,1977,1821,1,148
159,1815,1766,1,125
160,3482,1745,1,148
161,2931,1679,1,129
162,2514,1656,1,147
163,3221,1624,1,129
164,2641,1604,1,143
165,2080,1570,1,126
166,3243,1564,1,142
167,2882,1546,1,132
168,3134,1533,1,145
169,2004,1523,1,143
170,3650,1454,1,136
171,2798,1405,1,146
172,1903,1357,1,129
173,2915,1352,1,129
174,2828,1338,1,133
175,3092,1333,1,143
176,2457,1331,1,143
177,3199,1331,1,128
178,2179,1304,1,145
179,2786,1304,1,146
180,2581,1271,1,150
181,2673,1267,1,143
182,2066,1172,1,132
183,3072,1165,1,135
184,2175,1148,1,128
185,3010,1129,1,125
186,2678,1108,1,149
187,2370,1055,1,145
188,2657,988,1,145
189,3141,974,1,135
190,2741,958,1,128
191,2057,948,1,128
192,2183,939,1,131
193,2676,901,1,150
194,2281,859,1,126
195,2418,858,1,135
196,2345,793,1,149
197,2158,758,1,127
198,2444,688,1,143
199,2327,524,1,149
