cell,x,y,slice,radius
0,0,5298,0,0
1,1681,5169,1,135
2,1864,5157,1,147
3,1378,5149,1,134
4,942,5146,1,145
5,1339,5075,1,130
6,1658,5075,1,137
7,1237,5069,1,146
8,1220,5060,1,145
9,1055,5051,1,125
10,1460,5035,1,143
11,2090,5028,1,138
12,1245,4945,1,141
13,719,4922,1,149
14,1435,4917,1,144
15,849,4911,1,149
16,1466,4907,1,143
17,1566,4888,1,142
18,1763,4857,1,144
19,1246,4837,1,150
20,2042,4832,1,145
21,1904,4829,1,130
22,732,4813,1,143
23,911,4814,1,132
24,785,4780,1,145
25,2028,4766,1,130
26,1126,4761,1,147
27,1718,4755,1,137
28,1298,4756,1,143
29,1579,4714,1,134
30,778,4669,1,126
31,1773,4667,1,145
32,1330,4666,1,148
33,1397,4663,1,139
34,690,4663,1,149
35,1219,4646,1,140
36,1360,4613,1,131
37,573,4609,1,126
38,1477,4606,1,145
39,922,4602,1,140
40,873,4571,1,133
41,1432,4563,1,142
42,975,4555,1,149
43,1470,4516,1,143
44,1699,4517,1,150
45,1847,4499,1,134
46,2211,4491,1,128
47,1413,4482,1,129
48,734,4472,1,149
49,1361,4456,1,140
50,1725,4422,1,133
51,1341,4419,1,137
52,2274,4396,1,144
53,558,4388,1,134
54,707,4384,1,135
55,935,4348,1,137
56,1766,4342,1,127
57,1104,4326,1,148
58,828,4321,1,130
59,436,4315,1,146
60,2029,4301,1,147
61,1101,4255,1,135
62,2297,4234,1,147
63,2224,4236,1,146
64,922,4221,1,137
65,2088,4182,1,135
66,2263,4170,1,142
67,512,4105,1,146
68,1775,4081,1,140
69,910,4078,1,148
70,852,4066,1,147
71,454,4065,1,137
72,1019,4027,1,150
73,1920,3997,1,135
74,969,3988,1,135
75,805,3975,1,146
76,2277,3964,1,146
77,1405,3964,1,137
78,427,3966,1,138
79,786,3963,1,144
80,1989,3960,1,142
81,1297,3924,1,140
82,1876,3899,1,145
83,935,3868,1,148
84,704,3861,1,134
85,460,3838,1,129
86,1844,3828,1,149
87,2038,3816,1,141
88,741,3821,1,134
89,2082,3804,1,139
90,1854,3792,1,131
91,549,3783,1,132
92,843,3773,1,139
93,1947,3761,1,148
94,2211,3744,1,149
95,751,3738,1,150
96,766,3725,1,144
97,1767,3651,1,135
98,663,3646,1,125
99,1787,3636,1,143
100,1958,3616,1,147
101,1825,3605,1,129
102,1125,3600,1,125
103,1674,3588,1,148
104,2239,3583,1,142
105,2046,3574,1,128
106,1688,3560,1,142
107,834,3540,1,135
108,793,3527,1,143
109,2268,3517,1,126
110,2267,3477,1,149
111,637,3470,1,131
112,1346,3434,1,135
113,1470,3427,1,141
114,1161,3368,1,125
115,1460,3348,1,148
116,481,3303,1,145
117,1069,3302,1,126
118,1364,3259,1,129
119,1069,2972,1,139
120,2141,2959,1,138
121,512,2943,1,130
122,896,2932,1,140
123,1015,2925,1,140
124,393,2913,1,150
125,943,2896,1,128
126,1336,2865,1,143
127,1063,2858,1,145
128,1425,2802,1,144
129,2003,2797,1,146
130,1359,2778,1,141
131,422,2773,1,126
132,910,2751,1,149
133,988,2752,1,136
134,1363,2741,1,144
135,396,2737,1,145
136,1399,2656,1,149
137,388,2644,1,142
138,963,2636,1,132
139,995,2613,1,148
140,534,2600,1,143
141,567,2594,1,145
142,416,2595,1,140
143,990,2592,1,137
144,2022,2591,1,126
145,530,2538,1,149
146,297,2538,1,130
147,187,2483,1,137
148,1784,2465,1,143
149,1533,2464,1,128
150,779,2459,1,143
151,1579,2441,1,150
152,2036,2373,1,146
153,1349,2368,1,136
154,1565,2336,1,135
155,1405,2338,1,150
156,1577,2271,1,125
157,1645,2265,1,142
158,651,2244,1,125
159,839,2233,1,129
160,1551,2227,1,150
161,122,2229,1,140
162,1382,2228,1,146
163,1434,2216,1,143
164,367,2177,1,147
165,328,2154,1,136
166,1059,2138,1,138
167,1535,2132,1,144
168,940,2119,1,141
169,1386,2100,1,138
170,247,2047,1,143
171,1565,2019,1,134
172,1314,1982,1,126
173,1592,1975,1,146
174,1354,1970,1,126
175,1255,1961,1,149
176,478,1953,1,126
177,1145,1916,1,129
178,679,1908,1,146
179,2007,1901,1,145
180,808,1881,1,133
181,888,1876,1,129
182,825,1881,1,147
183,468,1854,1,135
184,1878,1832,1,149
185,325,1808,1,147
186,1730,1801,1,149
187,919,1730,1,127
188,1041,1728,1,136
189,1286,1722,1,136
190,769,1702,1,143
191,1381,1695,1,129
192,1253,1690,1,139
193,1805,1656,1,135
194,1483,1594,1,141
195,1085,1581,1,150
196,892,1569,1,135
197,1364,1545,1,132
198,611,1546,1,147
199,870,1435,1,129
200,851,1338,1,136
201,1696,1279,1,139
202,1124,1253,1,141
203,1416,1253,1,140
204,1478,1235,1,140
205,968,1220,1,150
206,816,1208,1,144
207,1000,1186,1,147
208,725,1160,1,140
209,1265,1153,1,150
210,1272,1133,1,143
211,858,1129,1,145
212,954,1029,1,148
213,1029,1003,1,132
214,948,986,1,140
215,1325,920,1,137
216,1061,848,1,132
217,774,791,1,127
218,944,780,1,150
219,1286,773,1,150
220,912,644,1,135
221,1157,643,1,134
222,1065,586,1,125
223,2315,4915,3,145
224,2524,4839,3,146
225,2437,4656,3,133
226,2493,4469,3,135
227,2352,4465,3,137
228,2710,4377,3,139
229,2705,4008,3,135
230,2702,3983,3,146
231,2759,3955,3,138
232,3264,3932,3,138
233,3124,3834,3,150
234,2778,3814,3,139
235,2696,3809,3,138
236,3221,3786,3,131
237,2807,3758,3,135
238,3362,3681,3,140
239,2779,3655,3,129
240,3413,3558,3,135
241,2378,3512,3,148
242,3363,3464,3,147
243,3299,3264,3,140
244,3059,3254,3,147
245,3299,3199,3,147
246,2794,3199,3,129
247,3067,3079,3,150
248,3577,3051,3,125
249,2891,2909,3,143
250,2787,2858,3,136
251,2910,2854,3,150
252,2366,2838,3,128
253,3549,2828,3,146
254,3368,2781,3,139
255,2710,2706,3,147
256,2260,2634,3,127
257,3703,2598,3,150
258,3377,2595,3,131
259,3584,2574,3,150
260,3522,2563,3,149
261,3515,2453,3,125
262,3185,2447,3,133
263,2382,2433,3,127
264,3075,2391,3,146
265,3265,2385,3,139
266,2561,2366,3,131
267,3026,2347,3,130
268,2218,2295,3,142
269,2627,2271,3,150
270,3636,2212,3,130
271,2691,2182,3,125
272,2338,2169,3,142
273,2946,2143,3,132
274,3038,2123,3,129
275,3491,2013,3,138
276,3073,1972,3,134
277,3308,1924,3,129
278,2454,1924,3,125
279,2608,1905,3,128
280,3222,1889,3,133
281,3515,1870,3,145
282,2067,1868,3,137
283,2931,1828,3,149
284,3287,1770,3,144
285,3300,1729,3,150
286,1983,1717,3,139
287,3596,1715,3,125
288,3513,1688,3,144
289,3355,1684,3,130
290,3478,1679,3,141
291,2855,1666,3,127
292,2585,1663,3,150
293,3589,1646,3,134
294,1938,1594,3,126
295,3434,1577,3,137
296,3428,1516,3,142
297,3606,1512,3,149
298,3298,1508,3,131
299,3201,1494,3,133
300,1931,1495,3,139
301,2966,1398,3,138
302,3332,1398,3,127
303,3134,1368,3,129
304,2528,1350,3,141
305,3703,1346,3,134
306,3167,1312,3,148
307,3322,1239,3,138
308,2358,1227,3,126
309,1766,1210,3,146
310,1985,1208,3,142
311,3327,1189,3,132
312,2536,1151,3,148
313,1761,1134,3,147
314,2039,1124,3,150
315,1680,1065,3,129
316,2069,1038,3,146
317,3081,1043,3,148
318,3345,1034,3,138
319,1869,1013,3,149
320,2463,1007,3,129
321,1598,958,3,145
322,1743,838,3,128
323,1460,824,3,128
324,2088,809,3,136
325,2193,801,3,145
326,1760,778,3,133
327,1717,764,3,146
328,1467,728,3,148
329,2451,718,3,126
330,1269,661,3,148
331,2817,646,3,143
332,1693,644,3,128
333,1309,606,3,131
334,1377,595,3,130
335,1709,597,3,130
336,1855,574,3,147
337,2961,574,3,127
338,2930,555,3,137
339,1147,552,3,140
340,2164,530,3,143
341,1448,487,3,127
342,1840,464,3,131
343,2244,450,3,142
344,1683,442,3,147
345,2248,431,3,144
346,1582,424,3,132
347,1765,398,3,139
348,1472,371,3,133
349,2075,340,3,134
350,1989,342,3,126
351,1653,336,3,149
352,2482,335,3,143
353,2140,274,3,127
354,1617,245,3,145
355,1987,216,3,126
356,2044,93,3,146
357,1924,51,3,133
358,1975,50,3,135
359,2226,1,3,128
360,1977,0,3,132
