cell,x,y,slice,radius
0,0,4755,0,0
1,1035,4333,3,135
2,1183,4206,3,143
3,971,3950,3,140
4,879,3839,3,132
5,546,3822,3,149
6,963,3820,3,150
7,797,3806,3,148
8,558,3624,3,142
9,915,3608,3,132
10,520,3492,3,139
11,766,3362,3,142
12,229,3264,3,145
13,589,3215,3,134
14,741,3142,3,130
15,947,2918,3,129
16,641,2899,3,150
17,301,2814,3,139
18,131,2784,3,145
19,768,2690,3,147
20,1109,2630,3,149
21,255,2587,3,136
22,743,2554,3,138
23,853,2538,3,131
24,1601,2539,3,147
25,856,2476,3,133
26,456,2392,3,138
27,783,2308,3,140
28,1119,2309,3,136
29,979,2227,3,144
30,781,2202,3,134
31,667,2172,3,150
32,1681,2162,3,143
33,1009,2128,3,129
34,1744,2075,3,141
35,1879,2064,3,127
36,1160,2056,3,141
37,373,2036,3,146
38,840,2025,3,145
39,125,1993,3,131
40,1405,1947,3,138
41,893,1900,3,128
42,801,1641,3,150
43,531,1631,3,136
44,1604,1606,3,133
45,1374,1602,3,139
46,2027,1535,3,144
47,1246,1507,3,141
48,2228,1504,3,133
49,1782,1478,3,131
50,1679,1428,3,141
51,2379,1310,3,125
52,1779,1307,3,138
53,1958,1084,3,136
54,2688,1061,3,135
55,1642,982,3,141
56,2034,951,3,139
57,2551,901,3,142
58,1850,857,3,140
59,1338,809,3,130
60,1774,643,3,144
61,2077,577,3,135
62,1910,576,3,128
63,2166,312,3,139
64,1678,303,3,136
65,1887,239,3,135
