comp,bumber of nodes,global clustering coefficient,transitivity
1,6,0.38888888888888884,0.42857142857142855
2,2,0.0,0.0
3,6,0.0,0.0
4,7,0.2857142857142857,0.46153846153846156
5,2,0.0,0.0
6,2,0.0,0.0
7,5,0.3333333333333333,0.42857142857142855
8,4,0.0,0.0
9,2,0.0,0.0
10,3,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,4,0.5833333333333334,0.6
14,4,0.8333333333333333,0.75
15,2,0.0,0.0
16,5,0.0,0.0
17,4,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,5,0.8666666666666666,0.7894736842105263
21,3,0.0,0.0
22,3,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,6,0.25,0.25
26,2,0.0,0.0
27,2,0.0,0.0
28,4,0.5833333333333334,0.6
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,5,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,3,0.0,0.0
41,3,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,7,0.5714285714285714,0.5294117647058824
49,4,0.0,0.0
50,2,0.0,0.0
51,6,0.4444444444444444,0.5454545454545454
52,3,1.0,1.0
53,2,0.0,0.0
54,2,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
61,3,0.0,0.0
62,2,0.0,0.0
63,4,0.8333333333333333,0.75
64,2,0.0,0.0
65,2,0.0,0.0
66,2,0.0,0.0
67,2,0.0,0.0
68,3,0.0,0.0
69,2,0.0,0.0
70,3,0.0,0.0
71,2,0.0,0.0
72,5,0.4666666666666667,0.5
73,2,0.0,0.0
74,2,0.0,0.0
75,3,0.0,0.0
76,3,1.0,1.0
77,3,0.0,0.0
78,3,0.0,0.0
79,2,0.0,0.0
80,2,0.0,0.0
81,3,1.0,1.0
82,10,0.3833333333333333,0.35294117647058826
83,7,0.4523809523809524,0.5294117647058824
84,3,0.0,0.0
85,2,0.0,0.0
86,2,0.0,0.0
87,4,0.8333333333333333,0.75
88,9,0.37037037037037035,0.4
89,9,0.18518518518518517,0.25
90,5,0.0,0.0
91,2,0.0,0.0
92,2,0.0,0.0
93,2,0.0,0.0
94,2,0.0,0.0
95,2,0.0,0.0
96,2,0.0,0.0
97,5,0.0,0.0
