cell,x,y,slice,radius
0,0,5080,0,0
1,3308,1360,2,140
2,3391,1354,2,129
3,3128,1318,2,138
4,3288,1256,2,136
5,2869,1186,2,146
6,3210,1179,2,139
7,2956,1157,2,138
8,3170,1016,2,143
9,2554,1013,2,127
10,3352,1006,2,140
11,2529,996,2,147
12,3079,987,2,129
13,3045,887,2,126
14,3255,858,2,150
15,3299,851,2,142
16,2489,767,2,125
17,2425,731,2,146
18,2151,650,2,141
19,3081,634,2,136
20,2022,633,2,133
21,2369,626,2,139
22,2308,616,2,141
23,2181,564,2,146
24,2447,532,2,132
25,2039,520,2,125
26,1826,511,2,150
27,2316,481,2,149
28,1556,426,2,136
29,1649,420,2,132
30,1750,394,2,142
31,2801,387,2,136
32,2606,372,2,138
33,2598,356,2,130
34,2038,331,2,130
35,2382,317,2,145
36,2578,316,2,146
37,2533,298,2,138
38,1834,298,2,129
39,2624,249,2,149
40,2260,246,2,145
41,2657,242,2,142
42,1738,219,2,139
43,2717,203,2,128
44,2480,81,2,134
45,1958,48,2,132
46,1829,0,2,125
