cell,x,y,slice,radius
0,0,5916,0,0
1,1125,5784,1,131
2,1465,5772,1,150
3,1847,5778,1,141
4,1340,5763,1,142
5,1872,5755,1,134
6,938,5738,1,148
7,1353,5736,1,133
8,821,5722,1,139
9,1319,5694,1,138
10,909,5690,1,131
11,2055,5611,1,140
12,585,5604,1,141
13,1825,5595,1,147
14,1674,5580,1,142
15,1694,5568,1,129
16,1293,5563,1,150
17,1190,5559,1,132
18,1342,5557,1,147
19,1133,5531,1,149
20,1653,5507,1,136
21,822,5465,1,137
22,1499,5439,1,141
23,1068,5431,1,148
24,579,5412,1,136
25,703,5401,1,135
26,1782,5404,1,142
27,1857,5391,1,125
28,506,5351,1,143
29,856,5304,1,149
30,1826,5299,1,143
31,480,5280,1,135
32,1357,5270,1,144
33,951,5262,1,150
34,915,5187,1,126
35,505,5181,1,127
36,1767,5152,1,126
37,1123,5142,1,132
38,358,5121,1,138
39,1205,5089,1,137
40,1002,5081,1,129
41,1751,5064,1,138
42,400,5025,1,137
43,1619,5026,1,149
44,2244,4991,1,130
45,967,4983,1,145
46,1489,4959,1,133
47,2016,4956,1,137
48,505,4930,1,136
49,1201,4927,1,128
50,2147,4899,1,136
51,1880,4880,1,129
52,1236,4876,1,145
53,1841,4870,1,143
54,1931,4857,1,139
55,1566,4852,1,127
56,2133,4833,1,132
57,1959,4817,1,146
58,1828,4744,1,130
59,469,4737,1,135
60,2200,4727,1,129
61,1732,4724,1,131
62,2171,4682,1,127
63,281,4672,1,145
64,872,4632,1,139
65,1251,4629,1,134
66,2073,4617,1,146
67,576,4612,1,138
68,1708,4565,1,147
69,1021,4510,1,133
70,2139,4478,1,132
71,1488,4477,1,127
72,657,4445,1,146
73,641,4420,1,132
74,2003,4410,1,126
75,792,4400,1,134
76,1818,4392,1,133
77,2006,4394,1,149
78,806,4360,1,138
79,2272,4334,1,131
80,1728,4322,1,134
81,502,4314,1,135
82,861,4284,1,132
83,1784,4269,1,137
84,1506,4243,1,136
85,1712,4228,1,133
86,2004,4185,1,145
87,508,4173,1,146
88,2225,4148,1,134
89,2115,4137,1,147
90,1156,4125,1,134
91,472,4120,1,134
92,1204,4117,1,142
93,356,4107,1,143
94,940,4116,1,146
95,1627,4063,1,125
96,2317,4031,1,138
97,1428,4012,1,149
98,1477,3989,1,126
99,1797,3954,1,129
100,1076,3940,1,133
101,239,3925,1,131
102,1074,3896,1,133
103,2167,3883,1,145
104,2003,3873,1,127
105,1901,3848,1,138
106,280,3807,1,133
107,2181,3810,1,144
108,1570,3809,1,140
109,861,3779,1,135
110,715,3767,1,126
111,642,3759,1,127
112,830,3712,1,148
113,423,3700,1,136
114,1739,3691,1,132
115,1052,3676,1,131
116,2135,3654,1,129
117,1846,3609,1,143
118,2031,3603,1,146
119,907,3605,1,140
120,1091,3545,1,144
121,595,3521,1,140
122,1823,3504,1,142
123,1660,3485,1,130
124,598,3467,1,127
125,1613,3468,1,149
126,535,3460,1,129
127,466,3445,1,131
128,969,3433,1,134
129,2059,3415,1,129
130,874,3411,1,126
131,868,3384,1,148
132,1585,3313,1,142
133,697,3312,1,126
134,468,3304,1,126
135,1319,3292,1,142
136,1983,3284,1,142
137,1256,3256,1,127
138,1937,3155,1,148
139,245,3114,1,148
140,1387,3082,1,135
141,875,3040,1,135
142,1695,3013,1,126
143,1458,2994,1,148
144,1648,2979,1,128
145,658,2975,1,136
146,1342,2956,1,126
147,1572,2943,1,132
148,1206,2922,1,132
149,1290,2920,1,128
150,806,2898,1,126
151,1407,2889,1,148
152,690,2859,1,133
153,1014,2856,1,125
154,1298,2812,1,150
155,1671,2806,1,133
156,1839,2799,1,146
157,1896,2796,1,145
158,1722,2794,1,128
159,1329,2769,1,135
160,1830,2751,1,139
161,1460,2745,1,137
162,1682,2725,1,149
163,964,2682,1,139
164,864,2668,1,125
165,1215,2645,1,147
166,1005,2607,1,141
167,1125,2600,1,132
168,1310,2571,1,145
169,423,2565,1,148
170,889,2561,1,138
171,830,2530,1,141
172,1060,2517,1,140
173,1644,2444,1,130
174,611,2417,1,149
175,1511,2409,1,136
176,1766,2396,1,141
177,1040,2337,1,135
178,727,2328,1,146
179,1968,2322,1,125
180,285,2320,1,127
181,1889,2308,1,132
182,2133,2291,1,145
183,981,2259,1,130
184,1696,2241,1,150
185,1640,2214,1,125
186,967,2206,1,132
187,1188,2169,1,145
188,1661,2164,1,143
189,1095,2163,1,137
190,1697,2088,1,144
191,993,2029,1,128
192,412,1990,1,134
193,857,1989,1,141
194,749,1991,1,143
195,1230,1988,1,136
196,1175,1970,1,138
197,721,1943,1,126
198,1493,1908,1,133
199,742,1897,1,150
200,1892,1886,1,129
201,1119,1865,1,129
202,517,1846,1,142
203,872,1839,1,135
204,462,1802,1,143
205,1352,1784,1,130
206,1550,1780,1,135
207,435,1765,1,148
208,1254,1738,1,147
209,1393,1740,1,125
210,924,1697,1,138
211,1167,1650,1,130
212,589,1645,1,126
213,1797,1608,1,140
214,1023,1598,1,130
215,406,1580,1,146
216,799,1517,1,131
217,1112,1510,1,147
218,1423,1507,1,129
219,673,1512,1,130
220,1215,1480,1,136
221,514,1467,1,141
222,1314,1452,1,128
223,1163,1444,1,140
224,860,1438,1,139
225,1430,1438,1,125
226,1782,1433,1,141
227,581,1403,1,148
228,741,1393,1,133
229,830,1384,1,126
230,1129,1335,1,143
231,1202,1314,1,138
232,1092,1302,1,150
233,1660,1272,1,130
234,1357,1256,1,140
235,1181,1232,1,149
236,862,1210,1,135
237,1489,1190,1,146
238,979,1188,1,141
239,564,1188,1,141
240,1389,1170,1,149
241,1273,1159,1,132
242,1187,1116,1,150
243,1645,1099,1,150
244,1409,1094,1,144
245,758,1084,1,125
246,1466,1062,1,148
247,1083,1005,1,129
248,708,992,1,141
249,1141,955,1,128
250,747,900,1,137
251,950,894,1,144
252,1502,883,1,145
253,1176,878,1,131
254,964,778,1,142
255,1312,766,1,135
256,1090,714,1,136
257,1214,699,1,128
258,1154,590,1,135
259,2150,5746,3,130
260,2102,5681,3,142
261,2153,5575,3,125
262,2335,5503,3,147
263,2457,5496,3,144
264,2463,5272,3,127
265,2455,5232,3,141
266,2527,5217,3,145
267,3036,5211,3,130
268,2632,5212,3,131
269,2334,5184,3,144
270,2488,5136,3,141
271,2643,5089,3,132
272,2285,5068,3,140
273,2705,5040,3,137
274,3042,4962,3,134
275,2589,4934,3,125
276,2757,4909,3,144
277,2499,4893,3,139
278,2408,4881,3,134
279,3148,4859,3,129
280,3231,4837,3,143
281,3048,4828,3,142
282,2396,4731,3,127
283,2516,4718,3,145
284,3271,4695,3,136
285,2867,4671,3,142
286,3270,4650,3,137
287,3276,4628,3,141
288,3213,4627,3,150
289,3187,4594,3,126
290,3123,4586,3,131
291,2761,4571,3,125
292,3006,4529,3,145
293,3202,4521,3,133
294,3509,4482,3,129
295,3292,4467,3,134
296,3233,4456,3,131
297,3336,4430,3,132
298,2547,4419,3,130
299,2653,4321,3,128
300,2585,4296,3,125
301,3022,4289,3,127
302,2623,4282,3,125
303,3425,4277,3,132
304,3581,4234,3,139
305,3346,4223,3,138
306,2857,4224,3,148
307,3454,4200,3,126
308,2446,4193,3,147
309,3603,4148,3,125
310,3818,4126,3,149
311,2934,4105,3,144
312,2755,4053,3,146
313,2396,4006,3,130
314,2487,3992,3,147
315,2397,3968,3,130
316,3093,3957,3,132
317,3863,3937,3,136
318,2703,3871,3,136
319,2942,3868,3,149
320,3593,3818,3,128
321,3017,3822,3,138
322,2934,3784,3,145
323,3500,3770,3,145
324,3143,3727,3,145
325,3561,3724,3,139
326,3275,3724,3,131
327,3493,3702,3,136
328,2383,3656,3,144
329,3836,3645,3,135
330,3860,3593,3,143
331,2770,3591,3,128
332,2688,3585,3,147
333,2771,3557,3,136
334,3449,3538,3,145
335,2446,3533,3,141
336,2686,3533,3,146
337,3321,3527,3,131
338,3391,3500,3,134
339,3763,3486,3,138
340,2937,3429,3,147
341,3011,3302,3,147
342,2721,3254,3,137
343,2487,3241,3,129
344,2998,3220,3,143
345,2631,3204,3,149
346,3234,3174,3,125
347,3753,3079,3,137
348,2527,3062,3,139
349,3376,3050,3,130
350,3304,2994,3,134
351,2591,2952,3,148
352,3432,2855,3,147
353,3260,2801,3,134
354,3340,2780,3,146
355,3046,2758,3,140
356,3491,2748,3,135
357,3316,2713,3,140
358,3365,2610,3,128
359,3831,2606,3,131
360,2556,2573,3,144
361,3765,2556,3,140
362,2582,2554,3,128
363,2490,2540,3,139
364,3547,2509,3,127
365,2754,2503,3,141
366,2456,2396,3,132
367,2510,2307,3,143
368,2941,2129,3,125
369,2323,2057,3,127
370,3670,2013,3,137
371,2494,1991,3,130
372,2363,1973,3,131
373,2250,1947,3,130
374,2546,1947,3,144
375,2249,1897,3,150
376,2362,1818,3,128
377,2558,1715,3,137
378,2012,1705,3,135
379,3044,1546,3,127
380,2015,1495,3,140
381,3459,1490,3,131
382,2184,1487,3,137
383,2055,1454,3,135
384,3417,1407,3,126
385,2379,1400,3,149
386,2167,1372,3,144
387,2045,1321,3,136
388,2939,1324,3,141
389,3254,1296,3,148
390,3100,1294,3,138
391,1865,1251,3,128
392,2621,1192,3,148
393,3464,1123,3,137
394,3275,1091,3,129
395,2446,1089,3,144
396,3023,992,3,146
397,2079,983,3,141
398,2587,977,3,125
399,2961,957,3,131
400,2023,949,3,132
401,1790,909,3,144
402,1647,891,3,149
403,2772,869,3,125
404,3287,776,3,130
405,2402,780,3,136
406,1577,755,3,138
407,2260,669,3,134
408,1663,641,3,135
409,1868,634,3,149
410,2317,604,3,149
411,1564,593,3,147
412,1936,586,3,150
413,1310,580,3,143
414,1787,577,3,133
415,1458,569,3,128
416,1927,538,3,132
417,2798,526,3,146
418,1657,501,3,132
