cell,x,y,slice,radius
0,0,5424,0,0
1,2357,5378,1,125
2,2262,5365,1,137
3,2659,5339,1,136
4,2914,5315,1,134
5,2250,5310,1,139
6,3054,5309,1,147
7,2828,5292,1,137
8,2122,5213,1,145
9,2752,5205,1,133
10,3084,5198,1,131
11,2023,5197,1,141
12,2354,5131,1,128
13,2653,5084,1,140
14,2986,5065,1,135
15,3168,5043,1,140
16,2965,5036,1,135
17,2181,5023,1,132
18,2105,5018,1,131
19,2966,4998,1,126
20,3553,4967,1,144
21,2269,4961,1,147
22,3155,4867,1,129
23,3204,4828,1,133
24,3348,4801,1,148
25,2025,4798,1,137
26,2600,4786,1,132
27,2979,4768,1,132
28,2178,4761,1,147
29,1987,4750,1,125
30,2805,4746,1,146
31,3558,4730,1,130
32,2512,4728,1,135
33,3387,4718,1,130
34,2951,4698,1,136
35,2093,4693,1,143
36,3017,4687,1,130
37,2250,4678,1,134
38,3091,4669,1,138
39,2701,4659,1,148
40,3122,4655,1,131
41,2653,4655,1,138
42,2647,4642,1,142
43,3643,4631,1,150
44,2467,4625,1,148
45,3186,4602,1,129
46,2779,4593,1,139
47,2644,4584,1,126
48,2362,4580,1,143
49,2249,4567,1,132
50,2979,4552,1,134
51,3060,4542,1,133
52,1877,4484,1,149
53,1928,4478,1,142
54,2835,4465,1,145
55,1866,4463,1,142
56,2964,4461,1,133
57,2931,4433,1,134
58,2668,4425,1,140
59,2418,4411,1,145
60,2508,4411,1,147
61,2371,4387,1,130
62,2405,4361,1,127
63,3500,4348,1,133
64,3720,4325,1,142
65,2044,4316,1,134
66,2981,4314,1,131
67,3194,4302,1,135
68,3244,4269,1,129
69,3030,4249,1,129
70,2802,4243,1,142
71,2979,4217,1,125
72,3474,4207,1,148
73,2815,4184,1,126
74,3471,4137,1,129
75,3636,4134,1,147
76,2419,4126,1,140
77,2843,4125,1,127
78,2813,4074,1,132
79,2394,4062,1,130
80,2259,4038,1,127
81,2332,4031,1,125
82,2980,3999,1,134
83,3392,3992,1,132
84,2548,3961,1,136
85,2218,3921,1,126
86,2738,3917,1,147
87,2397,3879,1,139
88,1937,3867,1,146
89,3472,3849,1,136
90,1876,3828,1,144
91,3075,3794,1,129
92,2481,3784,1,140
