comp,bumber of nodes,global clustering coefficient,transitivity
1,6,0.5,0.5
2,9,0.3333333333333333,0.5454545454545454
3,10,0.15,0.2
4,2,0.0,0.0
5,2,0.0,0.0
6,4,1.0,1.0
7,8,0.5833333333333334,0.46153846153846156
8,8,0.4583333333333333,0.42857142857142855
9,4,0.0,0.0
10,3,0.0,0.0
11,3,0.0,0.0
12,3,0.0,0.0
13,4,0.5833333333333333,0.6
14,6,0.0,0.0
15,2,0.0,0.0
16,3,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,4,0.0,0.0
20,4,0.5833333333333334,0.6
21,2,0.0,0.0
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,3,0.0,0.0
29,3,1.0,1.0
30,3,0.0,0.0
31,2,0.0,0.0
