node,degree,centrality,clustering
0,0.0,0.0,0.0
1,1.0,0.0,0.0
2,0.0,0.0,0.0
3,5.0,382.00000000000006,0.6
4,8.0,684.0000000000019,0.6071428571428571
5,6.0,123.99999999999916,0.8
6,6.0,4.666666666666666,0.8
7,2.0,382.0,0.0
8,4.0,0.0,1.0
9,8.0,684.0000000000019,0.6071428571428571
10,5.0,1.9999999999999998,0.8
11,1.0,0.0,0.0
12,4.0,760.0,0.5
13,7.0,12.333333333333332,0.6666666666666666
14,8.0,3270.3333333333335,0.5357142857142857
15,4.0,0.6666666666666666,0.8333333333333334
16,2.0,382.0,0.0
17,4.0,362.0,0.6666666666666666
18,5.0,11.4,0.8
19,1.0,0.0,0.0
20,6.0,1015.6564102564033,0.6
21,4.0,1134.0,0.5
22,2.0,760.0,0.0
23,7.0,1560.8435897435966,0.5714285714285714
24,7.0,602.9525641025664,0.7142857142857143
25,7.0,667.237179487182,0.7142857142857143
26,7.0,602.9525641025664,0.7142857142857143
27,8.0,1392.7576923077024,0.6428571428571429
28,6.0,1920.9410256410356,0.4666666666666667
29,5.0,4357.320512820512,0.3
30,6.0,3059.8589743589646,0.6
31,3.0,635.0497911446406,0.3333333333333333
32,2.0,493.1780026992631,0.0
33,4.0,2.2333333333333334,0.8333333333333334
34,2.0,0.0,1.0
35,5.0,9619.905338524224,0.3
36,4.0,43.60833002401327,0.8333333333333334
37,6.0,443.4430840761763,0.4
38,6.0,278.7824816598149,0.6
39,6.0,3143.1640304380016,0.4666666666666667
40,3.0,4836.324367467241,0.3333333333333333
41,5.0,241.2494878969434,0.4
42,3.0,9721.825851344738,0.3333333333333333
43,2.0,513.7117747389494,0.0
44,9.0,2533.6648804459414,0.4166666666666667
45,3.0,4666.081510324385,0.3333333333333333
46,2.0,708.9225535338387,0.0
47,7.0,1163.7715695711818,0.47619047619047616
48,4.0,0.0,1.0
49,4.0,5496.771854344349,0.3333333333333333
50,4.0,0.0,1.0
51,7.0,1801.0324298088283,0.38095238095238093
52,4.0,3455.171028614895,0.3333333333333333
53,6.0,2166.2365894455274,0.4666666666666667
54,6.0,154.6100182017909,0.6
55,5.0,114.86081185258456,0.8
56,5.0,138.96733418776202,0.7
57,6.0,3652.3903995984256,0.5333333333333333
58,2.0,954.1741486552587,0.0
59,4.0,1424.8505853873337,0.6666666666666666
60,5.0,4308.851186528369,0.5
61,5.0,3488.3643274358724,0.5
62,5.0,5145.069538175329,0.4
63,4.0,551.3074842627708,0.6666666666666666
64,5.0,1303.2757743105735,0.4
65,6.0,2147.481363041244,0.4666666666666667
66,4.0,2277.034133964557,0.6666666666666666
67,3.0,52.56326530612245,0.6666666666666666
68,3.0,4391.611502054391,0.3333333333333333
69,7.0,1806.973445885686,0.42857142857142855
70,5.0,1507.8707275033428,0.5
71,5.0,2140.540077492669,0.4
72,4.0,6931.9293093722035,0.3333333333333333
73,3.0,4077.510472323874,0.3333333333333333
74,4.0,4329.963312386192,0.5
75,7.0,2495.9671759734174,0.47619047619047616
76,6.0,931.4191171485043,0.4666666666666667
77,5.0,1378.012851929548,0.5
78,3.0,4346.736072242822,0.3333333333333333
79,4.0,129.38821779646912,0.6666666666666666
80,5.0,276.6873078038279,0.6
81,7.0,964.5329476442937,0.6190476190476191
82,3.0,4114.7694525774195,0.3333333333333333
83,6.0,8141.140272863218,0.4
84,3.0,0.0,1.0
85,2.0,4110.014388774502,0.0
86,7.0,964.5329476442937,0.6190476190476191
87,8.0,690.9783064615307,0.7142857142857143
88,8.0,690.9783064615307,0.7142857142857143
89,2.0,0.0,1.0
90,8.0,690.9783064615307,0.7142857142857143
91,4.0,4433.543025568375,0.3333333333333333
92,8.0,670.468924070109,0.6785714285714286
93,10.0,7820.471893327987,0.4888888888888889
94,6.0,344.2556799822865,0.6666666666666666
95,5.0,571.3846937464374,0.5
96,9.0,1298.225053138485,0.5277777777777778
97,8.0,4552.225107953452,0.5
98,4.0,202.1133939825113,0.5
99,8.0,646.2132538240669,0.6071428571428571
100,5.0,4283.67998676088,0.5
101,5.0,1055.0721941722295,0.5
102,7.0,811.8730636274562,0.47619047619047616
103,5.0,224.56679450435217,0.8
104,2.0,0.0,1.0
105,5.0,581.3465513167843,0.7
106,10.0,1234.9221745853,0.5333333333333333
107,8.0,3188.1016049242435,0.42857142857142855
108,4.0,1428.1499688994795,0.6666666666666666
109,5.0,352.98182795241644,0.5
110,7.0,5164.917658041851,0.5238095238095238
111,6.0,4306.564116221328,0.5333333333333333
112,10.0,727.0170494247832,0.6
113,10.0,2257.455355681429,0.5555555555555556
114,6.0,3417.19775155119,0.4
115,6.0,3.208080808080808,0.9333333333333333
116,1.0,0.0,0.0
117,9.0,1823.2000209321536,0.5
118,10.0,1233.1389507855997,0.5555555555555556
119,4.0,4.766666666666667,0.8333333333333334
120,6.0,5924.122552812744,0.3333333333333333
121,5.0,1117.4173450578126,0.3
122,8.0,811.6615829209397,0.6785714285714286
123,7.0,6327.895825216975,0.3333333333333333
124,6.0,736.8180228109063,0.5333333333333333
125,5.0,2638.2959598710254,0.4
126,2.0,57.71212121212128,0.0
127,3.0,1099.4604584685737,0.6666666666666666
128,7.0,2176.122105335816,0.47619047619047616
129,4.0,5995.947712630791,0.16666666666666666
130,5.0,900.679791199547,0.4
131,8.0,7649.817220465318,0.4642857142857143
132,4.0,139.07575757575756,0.6666666666666666
133,5.0,0.0,1.0
134,5.0,1335.302383868217,0.5
135,6.0,7.977777777777778,0.8
136,2.0,0.0,1.0
137,5.0,2383.400227425027,0.4
138,6.0,1609.2342376361364,0.8
139,2.0,0.0,1.0
140,7.0,1617.2120154139145,0.7142857142857143
141,3.0,34.10555555555554,0.6666666666666666
142,4.0,0.0,1.0
143,4.0,5804.168746498884,0.3333333333333333
144,6.0,1609.2342376361364,0.8
145,5.0,1733.2898096077008,0.7
146,5.0,1.3333333333333333,0.8
147,7.0,3422.005326841109,0.47619047619047616
148,3.0,4.0,0.3333333333333333
149,3.0,1149.6154430312763,0.3333333333333333
150,6.0,7301.778453708954,0.26666666666666666
151,6.0,2973.2428892786693,0.6
152,2.0,0.0,1.0
153,3.0,3217.7426920054745,0.0
154,4.0,1461.9884110063008,0.6666666666666666
155,3.0,4855.399816906895,0.3333333333333333
156,1.0,0.0,0.0
157,2.0,0.0,1.0
158,3.0,2977.113254776036,0.3333333333333333
159,3.0,4376.539177375201,0.3333333333333333
160,4.0,0.0,1.0
