cell,x,y,slice,radius
0,0,5921,0,0
1,2483,5844,1,125
2,2139,5810,1,134
3,3052,5805,1,132
4,2566,5784,1,150
5,1913,5781,1,134
6,2761,5784,1,143
7,2423,5754,1,141
8,2315,5728,1,134
9,2202,5691,1,146
10,2480,5666,1,134
11,2825,5616,1,137
12,3026,5617,1,129
13,2879,5612,1,131
14,2893,5587,1,141
15,3463,5571,1,136
16,1915,5534,1,145
17,2662,5423,1,150
18,2041,5395,1,130
19,3011,5391,1,147
20,2339,5377,1,138
21,3268,5373,1,133
22,2892,5220,1,128
23,3453,5212,1,144
24,2332,5205,1,136
25,2114,5198,1,128
26,2194,5198,1,141
27,3162,5178,1,130
28,3277,5170,1,135
29,3061,5117,1,144
30,3574,5036,1,141
31,2992,5022,1,143
32,2611,5015,1,128
33,1947,5002,1,144
34,2741,4995,1,146
35,3756,4988,1,138
36,3374,4918,1,131
37,2202,4870,1,143
38,3489,4834,1,141
39,2718,4827,1,144
40,3602,4810,1,130
41,3122,4749,1,140
42,3342,4747,1,134
43,2261,4701,1,150
44,2662,4662,1,142
45,3100,4538,1,144
46,2400,4464,1,145
47,1919,4435,1,146
48,2448,4420,1,149
49,2206,4379,1,139
50,2540,4369,1,145
51,3239,4310,1,129
52,3707,4294,1,126
53,3900,4280,1,128
54,3215,4212,1,143
55,1947,4187,1,138
56,2578,4130,1,142
57,3425,4121,1,130
58,3692,4115,1,131
59,2090,4086,1,127
60,2018,3960,1,139
61,1980,3940,1,142
62,2229,3924,1,127
63,3229,3920,1,143
64,3807,3856,1,128
65,2640,3830,1,147
66,3470,3813,1,138
67,2283,3771,1,128
68,3059,3663,1,138
69,3784,3637,1,143
70,2015,3602,1,138
71,3553,3521,1,149
72,2660,3482,1,135
73,2958,3467,1,134
74,3559,3463,1,132
75,2382,3274,1,137
76,3847,3270,1,148
77,2607,3220,1,135
78,2733,3185,1,142
79,3848,3174,1,134
80,3199,3012,1,144
81,3757,2763,1,130
82,2550,2737,1,143
83,2736,2649,1,128
84,2429,2623,1,132
85,3098,2594,1,148
86,3514,2594,1,133
87,3790,2426,1,145
88,3894,2399,1,132
89,3400,2327,1,150
90,2275,2302,1,141
91,4012,2292,1,129
92,2661,2285,1,143
93,2900,2257,1,142
94,3496,2235,1,137
95,3391,2177,1,128
96,3257,2171,1,130
97,2543,2080,1,145
98,2646,2069,1,134
99,3468,2060,1,138
100,3011,1945,1,141
101,3544,1936,1,135
102,2945,1927,1,148
103,2944,1903,1,133
104,3321,1865,1,145
105,3900,1832,1,138
106,3969,1669,1,135
107,3405,1649,1,128
108,2868,1647,1,139
109,3468,1592,1,146
110,2897,1580,1,139
111,3365,1562,1,128
112,2691,1545,1,129
113,3093,1239,1,136
114,3000,1104,1,135
115,3674,1349,2,146
116,3756,1221,2,128
117,3625,1099,2,135
118,4043,943,2,145
119,3062,936,2,145
120,2853,843,2,141
121,2610,670,2,126
122,2751,589,2,146
123,2690,543,2,148
124,2387,417,2,138
125,2285,257,2,142
126,2267,202,2,131
127,2260,121,2,144
128,2571,0,2,136
129,1808,5697,3,149
130,1782,5668,3,139
131,1494,5512,3,149
132,1714,5411,3,140
133,1585,5412,3,144
134,1757,5351,3,133
135,1806,5316,3,145
136,1304,5170,3,127
137,1403,5080,3,150
138,1786,5052,3,128
139,1328,5043,3,149
140,1664,5043,3,125
141,788,4887,3,133
142,1090,4870,3,142
143,1213,4870,3,146
144,773,4838,3,132
145,1226,4824,3,129
146,1656,4734,3,132
147,545,4661,3,146
148,1217,4663,3,125
149,1855,4466,3,125
150,912,4433,3,131
151,1808,4401,3,146
152,1023,4399,3,143
153,1563,4398,3,148
154,1137,4372,3,148
155,603,4341,3,126
156,1303,4333,3,143
157,1130,4328,3,136
158,563,4128,3,127
159,712,4125,3,148
160,656,4103,3,133
161,1436,4094,3,141
162,1580,4077,3,125
163,1669,4077,3,133
164,1756,4075,3,147
165,645,4074,3,137
166,232,4034,3,131
167,1115,4014,3,140
168,1129,3963,3,129
169,286,3899,3,136
170,1086,3889,3,146
171,164,3857,3,136
172,1235,3852,3,138
173,994,3836,3,131
174,1613,3798,3,138
175,355,3758,3,130
176,1760,3753,3,129
177,1258,3734,3,148
178,543,3695,3,134
179,1589,3695,3,129
180,1137,3694,3,127
181,589,3612,3,147
182,1006,3540,3,127
183,240,3506,3,141
184,519,3465,3,129
185,1211,3469,3,128
186,1055,3406,3,133
187,1522,3302,3,133
188,797,3250,3,125
189,886,3236,3,137
190,303,3007,3,143
191,50,3008,3,143
192,865,3006,3,129
193,660,2931,3,148
194,2023,2872,3,143
195,1724,2761,3,130
196,844,2763,3,137
197,1247,2742,3,145
198,1397,2700,3,131
199,991,2635,3,128
200,1776,2578,3,140
201,1140,2570,3,146
202,401,2470,3,130
203,1291,2411,3,138
204,1755,2409,3,149
205,529,2404,3,137
206,1125,2320,3,129
207,2180,2310,3,147
208,655,2213,3,133
209,373,2184,3,144
210,625,2140,3,146
211,370,2067,3,150
212,569,2055,3,143
213,958,2021,3,136
214,1770,2019,3,148
215,1981,1937,3,132
216,1176,1898,3,128
217,452,1851,3,141
218,858,1816,3,131
219,2156,1816,3,144
220,2031,1799,3,146
221,1265,1797,3,127
222,1580,1779,3,140
223,2502,1513,3,141
224,1876,1495,3,126
225,836,1467,3,138
226,1601,1433,3,140
