comp,bumber of nodes,global clustering coefficient,transitivity
1,11,0.7242424242424241,0.5
2,37,0.5088803088803088,0.5683229813664596
3,4,0.5833333333333333,0.6
4,30,0.5462698412698413,0.5653495440729484
5,4,0.0,0.0
6,3,0.0,0.0
7,16,0.4541666666666666,0.5421686746987951
8,17,0.28431372549019607,0.34285714285714286
9,8,0.625,0.75
10,13,0.5564102564102563,0.525
11,26,0.5371794871794872,0.45652173913043476
12,4,0.5833333333333333,0.6
13,10,0.5833333333333333,0.6176470588235294
14,3,1.0,1.0
15,14,0.38095238095238093,0.5142857142857142
16,3,1.0,1.0
17,2,0.0,0.0
18,9,0.7259259259259259,0.7659574468085106
19,2,0.0,0.0
20,6,0.4166666666666667,0.46153846153846156
21,3,1.0,1.0
22,8,0.5833333333333333,0.5833333333333334
23,5,0.5333333333333333,0.6
24,6,0.38888888888888884,0.42857142857142855
25,5,0.7666666666666666,0.6428571428571429
26,26,0.4888278388278388,0.5303867403314917
27,3,0.0,0.0
28,8,0.3333333333333333,0.46153846153846156
29,11,0.6606060606060606,0.6067415730337079
30,10,0.4,0.3333333333333333
31,8,0.65,0.75
32,2,0.0,0.0
33,2,0.0,0.0
34,5,0.7,0.8
35,5,0.4666666666666666,0.5
36,2,0.0,0.0
37,4,0.0,0.0
38,3,0.0,0.0
39,2,0.0,0.0
40,3,1.0,1.0
41,7,0.7904761904761904,0.6585365853658537
42,8,0.3125,0.47368421052631576
43,2,0.0,0.0
44,3,0.0,0.0
45,2,0.0,0.0
46,3,0.0,0.0
47,6,0.38888888888888884,0.46153846153846156
48,3,0.0,0.0
49,3,0.0,0.0
50,3,1.0,1.0
51,2,0.0,0.0
52,3,1.0,1.0
53,2,0.0,0.0
54,3,1.0,1.0
55,2,0.0,0.0
56,6,0.5277777777777778,0.5625
57,2,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
