comp,bumber of nodes,global clustering coefficient,transitivity
1,454,0.5842300015207504,0.5898837209302326
2,14,0.6833333333333333,0.717391304347826
3,13,0.6282051282051282,0.7340425531914894
4,14,0.5071428571428571,0.5425531914893617
5,7,0.6904761904761905,0.5769230769230769
6,2,0.0,0.0
7,2,0.0,0.0
