cell,x,y,slice,radius
0,0,4977,0,0
1,1574,4938,1,143
2,1074,4811,1,130
3,1405,4792,1,125
4,1590,4653,1,126
5,1621,4633,1,144
6,1710,4623,1,131
7,848,4622,1,127
8,1371,4620,1,132
9,1549,4597,1,148
10,1383,4582,1,131
11,703,4538,1,146
12,950,4479,1,126
13,1710,4480,1,145
14,1618,4406,1,130
15,1780,4390,1,126
16,425,4348,1,126
17,1699,4346,1,141
18,1273,4337,1,137
19,181,4294,1,136
20,986,4291,1,144
21,804,4286,1,135
22,650,4278,1,148
23,1016,4262,1,133
24,1104,4244,1,140
25,1262,4239,1,135
26,1080,4213,1,137
27,1171,4187,1,130
28,1402,4184,1,125
29,1524,4183,1,129
30,1231,4045,1,150
31,1629,4037,1,145
32,1848,4026,1,131
33,601,3993,1,138
34,257,3990,1,132
35,1411,3977,1,129
36,736,3971,1,147
37,485,3904,1,134
38,721,3888,1,141
39,849,3860,1,137
40,1024,3841,1,138
41,360,3831,1,129
42,1396,3829,1,129
43,1771,3797,1,144
44,648,3762,1,147
45,1217,3751,1,144
46,1742,3740,1,125
47,295,3684,1,146
48,62,3681,1,146
49,1441,3677,1,139
50,121,3669,1,146
51,522,3670,1,132
52,921,3666,1,128
53,793,3662,1,144
54,212,3644,1,131
55,174,3640,1,146
56,671,3630,1,142
57,646,3540,1,141
58,1867,3533,1,142
59,1489,3519,1,149
60,1410,3516,1,142
61,1217,3498,1,128
62,1055,3473,1,146
63,587,3441,1,131
64,268,3441,1,149
65,1524,3407,1,126
66,1110,3385,1,130
67,251,3379,1,147
68,561,3362,1,134
69,1380,3358,1,150
70,1218,3342,1,139
71,1743,3333,1,131
72,969,3270,1,139
73,838,3264,1,139
74,1776,3261,1,132
75,1574,3252,1,130
76,1444,3242,1,140
77,335,3225,1,139
78,1982,3218,1,133
79,331,3198,1,135
80,1674,3155,1,150
81,407,3152,1,150
82,963,3139,1,137
83,661,3137,1,135
84,1501,3098,1,150
85,1153,3094,1,137
86,351,3079,1,136
87,597,3074,1,147
88,571,3065,1,133
89,2042,3037,1,126
90,595,3032,1,131
91,1897,3000,1,138
92,449,2958,1,129
93,564,2914,1,127
94,982,2880,1,149
95,819,2873,1,148
96,500,2870,1,143
97,1188,2858,1,144
98,1837,2851,1,136
99,972,2833,1,137
100,1751,2822,1,127
101,716,2809,1,143
102,876,2798,1,131
103,465,2784,1,147
104,2028,2778,1,143
105,1307,2772,1,147
106,1141,2742,1,130
107,613,2739,1,148
108,1618,2716,1,148
109,1817,2712,1,128
110,486,2708,1,130
111,1352,2695,1,141
112,1064,2663,1,136
113,1111,2650,1,141
114,1602,2635,1,133
115,1111,2610,1,129
116,238,2599,1,146
117,874,2596,1,141
118,953,2587,1,148
119,572,2555,1,127
120,1546,2553,1,146
121,1367,2554,1,127
122,1070,2548,1,135
123,641,2512,1,125
124,847,2497,1,126
125,462,2497,1,127
126,1307,2449,1,143
127,1615,2419,1,143
128,950,2370,1,137
129,1477,2323,1,125
130,886,2300,1,135
131,599,2289,1,141
132,1005,2254,1,148
133,421,2243,1,126
134,1014,2234,1,150
135,528,2209,1,142
136,2020,2177,1,127
137,739,2157,1,137
138,453,2136,1,148
139,2008,2132,1,149
140,573,2127,1,131
141,1130,2127,1,136
142,1718,2119,1,143
143,1418,2099,1,149
144,466,2091,1,144
145,1660,2080,1,132
146,1721,2026,1,138
147,1505,2023,1,146
148,2020,2001,1,131
149,998,1997,1,132
150,617,1971,1,133
151,1673,1950,1,150
152,1309,1945,1,142
153,778,1886,1,132
154,1611,1818,1,149
155,549,1782,1,130
156,1978,1780,1,140
157,511,1737,1,146
158,885,1717,1,144
159,1654,1718,1,143
160,1369,1678,1,143
161,241,1653,1,131
162,1275,1647,1,129
163,910,1594,1,135
164,1398,1590,1,140
165,580,1580,1,139
166,1504,1569,1,142
167,941,1553,1,134
168,1313,1544,1,126
169,687,1511,1,137
170,469,1490,1,147
171,1093,1453,1,141
172,1680,1410,1,139
173,1407,1408,1,145
174,850,1379,1,140
175,629,1364,1,147
176,717,1335,1,144
177,1513,1328,1,126
178,481,1304,1,138
179,1683,1295,1,129
180,852,1282,1,135
181,1506,1252,1,149
182,575,1212,1,134
183,1401,1191,1,132
184,1195,1148,1,126
185,632,1140,1,136
186,1673,1135,1,126
187,1061,1101,1,145
188,954,1094,1,138
189,1553,1055,1,143
190,870,1033,1,127
191,1086,961,1,136
192,1090,933,1,141
193,1470,926,1,149
194,1201,918,1,149
195,1622,899,1,148
196,1356,894,1,127
197,1567,790,1,128
198,1357,779,1,137
199,1561,758,1,145
200,1838,4858,3,143
201,1767,4751,3,125
202,2125,4721,3,141
203,2229,4669,3,132
204,1767,4662,3,126
205,2408,4661,3,138
206,1933,4553,3,150
207,2355,4451,3,149
208,2489,4452,3,129
209,2045,4451,3,143
210,2666,4450,3,127
211,2282,4436,3,150
212,1868,4437,3,132
213,1926,4407,3,134
214,2658,4386,3,143
215,2043,4347,3,142
216,2408,4327,3,149
217,2232,4301,3,136
218,2511,4272,3,130
219,2828,4256,3,138
220,2637,4202,3,131
221,2209,4200,3,146
222,2352,4187,3,139
223,2728,4169,3,136
224,2825,4155,3,147
225,2125,4137,3,143
226,2181,4111,3,132
227,2133,4082,3,125
228,2118,4008,3,147
229,2084,4001,3,146
230,2338,3939,3,133
231,2896,3880,3,133
232,3270,3862,3,136
233,2470,3829,3,145
234,3085,3829,3,129
235,2184,3823,3,130
236,2264,3820,3,127
237,3341,3809,3,141
238,3060,3801,3,128
239,2689,3789,3,138
240,3101,3774,3,147
241,2200,3761,3,138
242,3048,3713,3,150
243,2061,3691,3,129
244,2502,3692,3,140
245,2041,3673,3,143
246,2946,3668,3,134
247,2623,3625,3,130
248,2314,3620,3,134
249,2918,3600,3,134
250,3301,3597,3,135
251,2793,3574,3,139
252,3133,3555,3,136
253,2137,3544,3,146
254,3382,3502,3,150
255,3031,3498,3,133
256,2956,3463,3,150
257,2109,3447,3,131
258,3567,3437,3,138
259,2803,3410,3,149
260,2328,3365,3,138
261,2673,3349,3,137
262,2184,3343,3,127
263,3275,3337,3,128
264,2684,3322,3,149
265,2052,3315,3,150
266,3630,3314,3,150
267,3085,3309,3,126
268,2825,3304,3,128
269,3503,3271,3,138
270,3056,3232,3,129
271,2444,3229,3,143
272,2504,3223,3,148
273,2743,3213,3,145
274,3674,3145,3,142
275,3225,3117,3,138
276,2902,3111,3,146
277,2839,3096,3,127
278,3230,3061,3,140
279,2077,3042,3,142
280,2763,3041,3,138
281,2320,3025,3,144
282,2389,2996,3,146
283,2602,2943,3,134
284,2918,2939,3,147
285,2650,2927,3,132
286,3495,2925,3,133
287,2535,2901,3,135
288,3305,2887,3,144
289,2623,2883,3,142
290,3725,2874,3,125
291,3603,2853,3,140
292,2308,2851,3,131
293,3496,2800,3,145
294,2413,2756,3,143
295,2696,2732,3,125
296,3486,2716,3,150
297,3626,2696,3,127
298,2963,2694,3,125
299,3662,2671,3,125
300,2912,2665,3,134
301,2790,2649,3,142
302,3180,2644,3,139
303,2163,2627,3,137
304,3783,2620,3,138
305,3573,2567,3,131
306,3756,2554,3,128
307,2375,2519,3,150
308,3427,2514,3,150
309,2804,2486,3,128
310,3204,2481,3,138
311,2509,2469,3,149
312,3670,2429,3,127
313,3023,2430,3,134
314,3507,2404,3,147
315,3416,2324,3,134
316,2503,2302,3,133
317,3720,2285,3,136
318,3458,2266,3,127
319,3335,2247,3,138
320,2580,2237,3,127
321,2993,2212,3,137
322,3213,2206,3,135
323,2280,2141,3,145
324,2983,2127,3,128
325,2193,2115,3,133
326,3125,2070,3,139
327,2892,2067,3,134
328,3437,2039,3,125
329,2708,2031,3,142
330,3533,2025,3,130
331,2754,2017,3,144
332,3656,1960,3,129
333,3761,1952,3,136
334,3510,1953,3,135
335,3131,1934,3,148
336,2605,1905,3,136
337,2405,1860,3,129
338,3515,1851,3,129
339,3574,1843,3,125
340,2923,1837,3,146
341,2899,1826,3,139
342,2993,1784,3,130
343,2769,1776,3,138
344,2473,1770,3,134
345,2032,1767,3,130
346,2540,1755,3,138
347,2698,1654,3,142
348,2859,1613,3,134
349,3401,1590,3,139
350,2954,1580,3,134
351,2510,1557,3,126
352,2027,1547,3,132
353,3172,1539,3,138
354,3593,1538,3,148
355,2014,1525,3,142
356,2965,1515,3,132
357,2149,1511,3,139
358,2465,1472,3,143
359,3226,1454,3,146
360,2710,1452,3,150
361,3438,1434,3,134
362,1976,1390,3,142
363,2419,1389,3,137
364,2920,1363,3,139
365,2840,1366,3,132
366,2989,1354,3,144
367,2603,1351,3,132
368,1984,1343,3,127
369,3585,1324,3,142
370,1939,1323,3,146
371,2525,1304,3,138
372,2777,1301,3,130
373,2922,1282,3,135
374,2634,1267,3,136
375,3528,1265,3,147
376,3061,1241,3,137
377,2893,1233,3,131
378,3086,1230,3,128
379,2428,1220,3,130
380,2592,1222,3,138
381,3541,1194,3,128
382,2690,1180,3,144
383,2994,1182,3,142
384,2197,1172,3,128
385,1927,1152,3,145
386,2345,1146,3,143
387,3302,1148,3,137
388,2807,1142,3,140
389,3000,1112,3,147
390,2761,1098,3,125
391,1789,1034,3,130
392,3290,1003,3,140
393,2278,997,3,136
394,2858,999,3,132
395,1868,990,3,128
396,2709,973,3,134
397,3364,962,3,130
398,3344,913,3,141
399,3035,910,3,147
400,2449,883,3,150
401,3373,884,3,128
402,1756,873,3,129
403,2785,859,3,146
404,2832,845,3,141
405,1789,834,3,138
406,2160,829,3,136
407,2718,809,3,127
408,2474,803,3,150
409,2621,776,3,127
410,3287,774,3,126
411,1859,764,3,149
412,1805,740,3,142
413,2024,733,3,129
414,2546,727,3,139
415,3271,720,3,139
416,2147,719,3,139
417,2716,715,3,131
418,2881,704,3,145
419,2514,702,3,139
420,2243,673,3,138
421,3160,672,3,142
422,1774,665,3,145
423,1912,660,3,130
424,2090,656,3,145
425,3153,656,3,126
426,1884,643,3,138
427,1780,574,3,136
428,2360,553,3,139
