cell,x,y,slice,radius
0,0,6033,0,0
1,1558,5993,1,131
2,1691,5952,1,133
3,986,5921,1,127
4,1376,5905,1,136
5,946,5903,1,140
6,1594,5895,1,143
7,1252,5891,1,145
8,2013,5870,1,133
9,1984,5785,1,132
10,839,5772,1,132
11,1920,5768,1,139
12,1203,5739,1,148
13,900,5729,1,133
14,743,5679,1,133
15,1823,5669,1,136
16,1420,5656,1,135
17,1147,5655,1,143
18,1242,5655,1,125
19,1927,5647,1,132
20,965,5642,1,136
21,2053,5622,1,130
22,1822,5609,1,140
23,1434,5604,1,138
24,840,5563,1,147
25,1292,5557,1,129
26,998,5546,1,139
27,402,5521,1,144
28,1575,5511,1,141
29,1128,5512,1,133
30,650,5496,1,136
31,1160,5462,1,133
32,1602,5439,1,143
33,1734,5436,1,144
34,1292,5372,1,126
35,1584,5370,1,135
36,757,5353,1,147
37,1454,5329,1,127
38,1602,5284,1,145
39,2088,5273,1,147
40,1044,5277,1,129
41,969,5265,1,133
42,1747,5244,1,138
43,731,5235,1,132
44,756,5156,1,144
45,1215,5096,1,142
46,1669,5087,1,130
47,860,5083,1,125
48,493,5059,1,134
49,1505,5012,1,142
50,697,4991,1,146
51,1990,4960,1,150
52,1193,4962,1,140
53,2004,4939,1,133
54,1347,4933,1,136
55,2142,4914,1,129
56,546,4915,1,146
57,2181,4898,1,139
58,938,4898,1,143
59,1849,4898,1,125
60,669,4894,1,138
61,336,4890,1,129
62,1411,4874,1,142
63,337,4866,1,150
64,266,4856,1,125
65,1503,4827,1,133
66,361,4812,1,150
67,1014,4802,1,133
68,1560,4773,1,139
69,1622,4774,1,134
70,441,4761,1,143
71,553,4749,1,145
72,1248,4739,1,126
73,1430,4727,1,143
74,1893,4725,1,142
75,1619,4700,1,143
76,1989,4682,1,127
77,2154,4668,1,133
78,324,4653,1,129
79,1905,4644,1,133
80,663,4633,1,146
81,1638,4628,1,146
82,959,4588,1,148
83,662,4580,1,129
84,595,4554,1,130
85,519,4551,1,129
86,792,4515,1,144
87,1843,4514,1,138
88,1072,4495,1,138
89,755,4458,1,137
90,688,4420,1,145
91,882,4417,1,141
92,950,4413,1,145
93,1353,4404,1,130
94,1627,4409,1,129
95,1060,4382,1,128
96,1605,4326,1,130
97,2073,4315,1,147
98,1491,4316,1,134
99,1089,4307,1,148
100,819,4264,1,144
101,1712,4245,1,127
102,1527,4227,1,149
103,959,4228,1,143
104,2012,4221,1,131
105,1031,4220,1,127
106,882,4189,1,132
107,215,4179,1,135
108,539,4142,1,142
109,1524,4130,1,133
110,336,4131,1,145
111,1698,4121,1,149
112,953,4120,1,132
113,839,4082,1,149
114,2059,4084,1,147
115,1635,3992,1,138
116,516,3992,1,144
117,1068,3984,1,139
118,1931,3980,1,130
119,948,3970,1,150
120,1667,3966,1,132
121,375,3958,1,130
122,1880,3938,1,148
123,713,3932,1,129
124,275,3920,1,130
125,1451,3915,1,138
126,510,3910,1,126
127,457,3908,1,142
128,564,3880,1,149
129,1424,3875,1,149
130,938,3874,1,128
131,772,3867,1,130
132,1534,3852,1,146
133,307,3855,1,150
134,371,3851,1,136
135,2191,3848,1,133
136,1024,3824,1,147
137,1087,3790,1,143
