comp,bumber of nodes,global clustering coefficient,transitivity
1,40,0.6665458152958154,0.6295427901524033
2,19,0.33157894736842103,0.47058823529411764
3,4,0.8333333333333333,0.75
4,4,0.0,0.0
5,3,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,13,0.2948717948717949,0.41379310344827586
10,4,1.0,1.0
11,7,0.5809523809523809,0.625
12,2,0.0,0.0
13,5,0.9,0.875
14,3,0.0,0.0
15,3,1.0,1.0
16,14,0.5642857142857144,0.5393258426966292
17,3,1.0,1.0
18,3,1.0,1.0
19,6,0.4444444444444444,0.5454545454545454
20,3,0.0,0.0
21,7,0.0,0.0
22,2,0.0,0.0
