comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,3,0.0,0.0
3,2,0.0,0.0
4,4,0.5833333333333334,0.6
5,2,0.0,0.0
6,3,1.0,1.0
7,3,1.0,1.0
8,2,0.0,0.0
9,3,1.0,1.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,5,0.5333333333333333,0.6
16,4,0.5833333333333333,0.6
17,2,0.0,0.0
18,2,0.0,0.0
19,4,0.8333333333333333,0.75
20,2,0.0,0.0
21,3,0.0,0.0
22,5,0.5333333333333333,0.6
23,3,0.0,0.0
24,8,0.5916666666666667,0.6976744186046512
25,2,0.0,0.0
26,2,0.0,0.0
27,4,0.0,0.0
28,3,1.0,1.0
29,4,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,3,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,3,1.0,1.0
39,2,0.0,0.0
40,3,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,3,0.0,0.0
