cell,x,y,slice,radius
0,0,5668,0,0
1,4150,1292,2,136
2,3845,1238,2,148
3,3443,1141,2,128
4,3621,1133,2,128
5,3437,1083,2,132
6,3812,991,2,148
7,3054,840,2,127
8,3144,815,2,132
9,2880,655,2,128
10,2674,649,2,141
11,2772,635,2,131
12,3079,631,2,138
13,2622,598,2,140
14,3072,529,2,126
15,2535,513,2,136
16,2747,479,2,125
17,2749,454,2,142
18,2361,452,2,147
19,2504,444,2,148
20,2296,407,2,133
21,2851,373,2,143
22,2685,364,2,148
23,3525,300,2,147
24,2557,253,2,134
25,2735,241,2,148
26,1982,217,2,150
27,2858,200,2,132
28,2271,186,2,135
29,2905,164,2,145
30,2154,157,2,143
31,2986,145,2,131
32,2653,118,2,126
33,2503,100,2,150
34,2712,95,2,128
35,2094,79,2,125
36,2999,69,2,135
37,2177,66,2,146
38,2346,62,2,146
39,3108,62,2,139
40,2945,56,2,129
41,2286,53,2,126
42,2272,41,2,129
43,2617,40,2,126
44,2721,19,2,142
45,2496,0,2,129
