cell,x,y,slice,radius
0,0,5080,0,0
1,1750,5014,3,126
2,1790,4953,3,132
3,1305,4818,3,135
4,1791,4799,3,133
5,1298,4757,3,146
6,1734,4741,3,137
7,1361,4731,3,133
8,1001,4723,3,131
9,1750,4718,3,141
10,1218,4717,3,137
11,1745,4671,3,147
12,1286,4638,3,126
13,1188,4632,3,145
14,1811,4631,3,147
15,1131,4630,3,136
16,1755,4615,3,141
17,1719,4607,3,144
18,1562,4602,3,142
19,1392,4509,3,142
20,1440,4505,3,137
21,708,4482,3,145
22,979,4476,3,136
23,811,4462,3,135
24,1324,4453,3,150
25,1677,4419,3,147
26,1409,4413,3,144
27,1720,4396,3,149
28,1705,4335,3,135
29,1275,4327,3,150
30,1282,4301,3,143
31,861,4249,3,129
32,1056,4210,3,134
33,1473,4180,3,142
34,1725,4172,3,150
35,1082,4156,3,132
36,1169,4152,3,146
37,1019,4116,3,128
38,799,4089,3,148
39,907,4077,3,149
40,1236,4051,3,126
41,1114,4016,3,138
42,1713,4011,3,126
43,1498,3938,3,132
44,1627,3937,3,136
45,1506,3921,3,138
46,1377,3919,3,133
47,800,3912,3,141
48,1686,3866,3,125
49,1292,3837,3,145
50,425,3822,3,149
51,1129,3820,3,145
52,892,3812,3,135
53,1387,3803,3,143
54,267,3776,3,134
55,840,3734,3,128
56,912,3733,3,134
57,1596,3727,3,128
58,591,3715,3,127
59,1249,3714,3,143
60,161,3703,3,148
61,812,3700,3,125
62,902,3699,3,132
63,370,3695,3,136
64,774,3663,3,142
65,530,3626,3,125
66,255,3598,3,138
67,533,3582,3,147
68,1669,3581,3,125
69,974,3545,3,142
70,93,3524,3,132
71,1334,3518,3,146
72,1424,3501,3,131
73,1660,3499,3,137
74,1315,3449,3,148
75,1284,3429,3,131
76,434,3402,3,142
77,1482,3401,3,138
78,1442,3345,3,139
79,610,3342,3,129
80,770,3341,3,149
81,1105,3297,3,142
82,789,3292,3,128
83,264,3192,3,145
84,419,3145,3,132
85,531,3072,3,136
86,486,3063,3,147
87,551,3050,3,149
88,1065,3036,3,134
89,743,3014,3,128
90,1500,3005,3,137
91,989,2995,3,134
92,1536,2967,3,141
93,131,2965,3,146
94,526,2956,3,144
95,560,2891,3,136
96,1036,2888,3,136
97,457,2859,3,127
98,896,2857,3,133
99,377,2853,3,126
100,775,2803,3,141
101,112,2780,3,143
102,1488,2781,3,146
103,1177,2710,3,142
104,690,2688,3,145
105,498,2673,3,149
106,1007,2649,3,138
107,218,2628,3,125
108,1486,2605,3,143
109,363,2577,3,143
110,674,2571,3,147
111,159,2561,3,143
112,877,2534,3,147
113,1061,2505,3,130
114,1520,2470,3,127
115,801,2447,3,127
116,669,2438,3,143
117,1192,2393,3,137
118,807,2353,3,142
119,464,2260,3,130
120,1475,2232,3,149
121,1653,2234,3,135
122,802,2211,3,143
123,1044,2207,3,138
124,1650,2178,3,126
125,1045,2098,3,140
126,1174,2092,3,126
127,605,2078,3,127
128,726,2079,3,135
129,1761,2071,3,131
130,349,2063,3,138
131,1449,2015,3,147
132,918,1992,3,148
133,1479,1983,3,142
134,1032,1978,3,132
135,595,1954,3,138
136,725,1951,3,136
137,926,1827,3,142
138,1622,1822,3,148
139,1703,1733,3,132
140,535,1721,3,142
141,759,1712,3,140
142,1370,1673,3,142
143,1828,1642,3,142
144,908,1637,3,130
145,1167,1596,3,150
146,721,1545,3,134
147,841,1518,3,136
148,1114,1506,3,146
149,1152,1487,3,130
150,1136,1480,3,129
151,1930,1477,3,140
152,1579,1475,3,137
153,1599,1462,3,141
154,1341,1449,3,148
155,1217,1438,3,149
156,1368,1429,3,136
157,1102,1362,3,134
158,984,1247,3,130
159,1422,1234,3,132
160,835,1227,3,144
161,2040,1185,3,131
162,1357,1182,3,132
163,1188,1024,3,132
164,1283,1021,3,146
165,1865,1016,3,134
166,1952,1004,3,126
167,915,996,3,131
168,1874,983,3,145
169,975,952,3,141
170,2157,938,3,131
171,1012,887,3,128
172,1777,843,3,127
173,2091,839,3,130
174,1593,819,3,125
175,1335,811,3,147
176,1961,800,3,150
177,1061,783,3,134
178,1415,773,3,136
179,1660,768,3,130
180,1217,715,3,141
181,1369,701,3,138
182,1932,697,3,126
183,973,667,3,148
184,1691,607,3,134
185,1322,603,3,139
186,1769,600,3,143
187,1579,574,3,147
