comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,4,0.0,0.0
3,3,0.0,0.0
4,2,0.0,0.0
5,5,0.4666666666666667,0.5
6,2,0.0,0.0
7,6,0.7777777777777778,0.6
8,3,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,8,0.2916666666666667,0.3333333333333333
14,4,0.8333333333333333,0.75
15,3,0.0,0.0
16,5,0.0,0.0
17,4,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,3,1.0,1.0
22,2,0.0,0.0
23,7,0.23809523809523808,0.3333333333333333
24,8,0.5625,0.6
25,5,0.8666666666666668,0.6
26,6,0.5,0.5
27,2,0.0,0.0
28,11,0.5,0.6
29,3,0.0,0.0
30,5,0.7666666666666666,0.6428571428571429
31,2,0.0,0.0
32,2,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,6,0.6111111111111112,0.5
36,2,0.0,0.0
37,4,0.5833333333333333,0.6
38,2,0.0,0.0
39,4,0.0,0.0
40,2,0.0,0.0
41,3,1.0,1.0
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,3,0.0,0.0
46,2,0.0,0.0
47,3,0.0,0.0
48,2,0.0,0.0
49,3,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
