comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,4,0.0,0.0
3,5,0.4666666666666666,0.5
4,3,0.0,0.0
5,7,0.23809523809523808,0.3333333333333333
6,3,0.0,0.0
7,5,0.7,0.8
8,2,0.0,0.0
9,2,0.0,0.0
10,5,0.5333333333333333,0.6
11,2,0.0,0.0
12,5,0.9,0.875
13,3,0.0,0.0
14,4,0.8333333333333333,0.75
15,6,0.5833333333333334,0.75
16,3,0.0,0.0
17,3,0.0,0.0
18,3,0.0,0.0
19,2,0.0,0.0
20,6,0.27777777777777773,0.375
21,4,0.0,0.0
22,2,0.0,0.0
23,4,0.0,0.0
24,3,1.0,1.0
25,3,0.0,0.0
26,3,0.0,0.0
27,2,0.0,0.0
28,3,0.0,0.0
29,3,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,4,0.8333333333333333,0.75
35,5,0.3333333333333333,0.3333333333333333
36,2,0.0,0.0
37,2,0.0,0.0
38,3,0.0,0.0
39,4,0.5833333333333334,0.6
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,3,1.0,1.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
