comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.5833333333333333,0.6
2,99,0.5042809042809042,0.5273159144893111
3,12,0.34722222222222227,0.532258064516129
4,2,0.0,0.0
5,8,0.31249999999999994,0.4
6,4,1.0,1.0
7,15,0.5933333333333334,0.5753424657534246
8,2,0.0,0.0
9,11,0.6383116883116883,0.6850393700787402
10,4,0.8333333333333333,0.75
11,6,0.5833333333333334,0.75
12,6,0.27777777777777773,0.375
13,3,0.0,0.0
14,4,1.0,1.0
15,6,0.0,0.0
16,4,1.0,1.0
17,15,0.5,0.5384615384615384
18,7,0.4761904761904762,0.5
19,4,1.0,1.0
20,7,0.9238095238095239,0.8048780487804879
21,3,0.0,0.0
22,7,0.6333333333333334,0.6857142857142857
23,3,1.0,1.0
24,2,0.0,0.0
25,7,0.7428571428571429,0.8571428571428571
26,3,0.0,0.0
27,4,0.5833333333333333,0.6
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
