comp,bumber of nodes,global clustering coefficient,transitivity
1,16,0.5208333333333333,0.5604395604395604
2,2,0.0,0.0
3,10,0.43666666666666665,0.631578947368421
4,2,0.0,0.0
5,6,0.27777777777777773,0.375
6,3,1.0,1.0
7,9,0.3333333333333333,0.42857142857142855
8,3,1.0,1.0
9,22,0.40151515151515144,0.34615384615384615
10,2,0.0,0.0
11,4,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,41,0.34506387921022064,0.5094339622641509
16,2,0.0,0.0
17,13,0.43076923076923074,0.5
18,6,0.4444444444444444,0.5454545454545454
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,4,1.0,1.0
23,3,0.0,0.0
24,5,0.7666666666666666,0.6428571428571429
25,4,1.0,1.0
26,2,0.0,0.0
27,2,0.0,0.0
28,11,0.303030303030303,0.35294117647058826
29,3,0.0,0.0
30,4,0.5833333333333333,0.6
31,2,0.0,0.0
32,14,0.32959183673469383,0.52
