comp,bumber of nodes,global clustering coefficient,transitivity
1,11,0.3181818181818182,0.5454545454545454
2,3,0.0,0.0
3,4,0.5833333333333333,0.6
4,2,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,3,1.0,1.0
8,4,0.8333333333333333,0.75
9,2,0.0,0.0
10,3,0.0,0.0
11,2,0.0,0.0
12,3,1.0,1.0
13,2,0.0,0.0
14,7,0.5,0.7058823529411765
15,3,0.0,0.0
16,4,0.0,0.0
17,3,1.0,1.0
18,4,0.5833333333333333,0.6
19,2,0.0,0.0
20,2,0.0,0.0
21,7,0.3333333333333333,0.3333333333333333
22,3,0.0,0.0
23,2,0.0,0.0
24,3,1.0,1.0
25,2,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,7,0.42857142857142855,0.631578947368421
29,2,0.0,0.0
30,2,0.0,0.0
31,3,1.0,1.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,3,1.0,1.0
37,4,0.0,0.0
38,3,0.0,0.0
39,2,0.0,0.0
40,3,1.0,1.0
41,3,0.0,0.0
42,6,0.7666666666666666,0.8823529411764706
43,2,0.0,0.0
44,3,0.0,0.0
45,2,0.0,0.0
46,5,0.8666666666666668,0.6
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
