cell,x,y,slice,radius
0,0,5374,0,0
1,2622,5282,3,133
2,2578,5229,3,142
3,2802,5205,3,136
4,2887,5184,3,140
5,2967,5065,3,150
6,2723,5062,3,126
7,3136,5011,3,140
8,3334,4976,3,145
9,2602,4958,3,142
10,3246,4958,3,131
11,3197,4950,3,144
12,2611,4936,3,125
13,3000,4845,3,131
14,3468,4843,3,139
15,3422,4836,3,129
16,2881,4822,3,127
17,3190,4814,3,149
18,2862,4774,3,130
19,3143,4747,3,148
20,3075,4711,3,150
21,3797,4685,3,142
22,3619,4547,3,146
23,3469,4542,3,136
24,3290,4514,3,145
25,2960,4491,3,137
26,2595,4479,3,142
27,3775,4461,3,138
28,3439,4448,3,143
29,2802,4426,3,132
30,3976,4421,3,149
31,3123,4400,3,130
32,3037,4398,3,136
33,3411,4382,3,143
34,3676,4361,3,131
35,2738,4359,3,142
36,2927,4350,3,135
37,2880,4328,3,146
38,3141,4324,3,126
39,2640,4307,3,136
40,3188,4304,3,128
41,4004,4303,3,134
42,3372,4271,3,129
43,2980,4254,3,129
44,3817,4252,3,149
45,2561,4244,3,142
46,3021,4218,3,134
47,3739,4210,3,134
48,3916,4211,3,138
49,3048,4194,3,132
50,2814,4183,3,133
51,3816,4168,3,148
52,3642,4135,3,136
53,4094,4121,3,147
54,3324,4091,3,125
55,3001,4088,3,125
56,3270,4069,3,148
57,3077,4070,3,137
58,2602,4054,3,126
59,3988,4049,3,128
60,3799,4050,3,141
61,3818,4046,3,130
62,3672,4005,3,134
63,4028,3988,3,128
64,3730,3960,3,141
65,2755,3951,3,134
66,3507,3942,3,149
67,3802,3944,3,130
68,2656,3937,3,138
69,3092,3936,3,140
70,3882,3921,3,140
71,3424,3910,3,145
72,3242,3901,3,148
73,4072,3872,3,144
74,3443,3850,3,141
75,2533,3840,3,127
76,3244,3815,3,127
77,2750,3796,3,125
78,3016,3792,3,133
79,2666,3765,3,149
80,3310,3755,3,129
81,3640,3733,3,145
82,3992,3657,3,141
83,4055,3657,3,136
84,2449,3637,3,134
85,3940,3619,3,138
86,2886,3610,3,145
87,3927,3588,3,127
88,3324,3586,3,142
89,3755,3573,3,133
90,2559,3549,3,136
91,4032,3482,3,131
92,2421,3466,3,142
93,4188,3447,3,129
94,3182,3434,3,143
95,3162,3408,3,143
96,2689,3309,3,141
97,3745,3316,3,139
98,2888,3304,3,132
99,2986,3238,3,139
100,2433,3212,3,150
101,2358,3210,3,132
102,2634,3176,3,143
103,4079,3165,3,135
104,3524,3157,3,129
105,3312,3141,3,137
106,3480,3135,3,131
107,2344,3118,3,144
108,2449,3099,3,130
109,3925,3088,3,150
110,2602,3090,3,134
111,3905,3065,3,128
112,3309,3059,3,135
113,3618,3042,3,141
114,2337,3040,3,142
115,2741,3037,3,132
116,2871,3033,3,128
117,3042,3013,3,142
118,2279,3010,3,138
119,3296,2977,3,138
120,3459,2947,3,132
121,3227,2946,3,138
122,3419,2933,3,147
123,3244,2927,3,134
124,2766,2909,3,144
125,2293,2901,3,132
126,2561,2866,3,136
127,2278,2862,3,129
128,2642,2854,3,131
129,2980,2843,3,146
130,2263,2811,3,127
131,3656,2804,3,128
132,3685,2788,3,143
133,3569,2779,3,134
134,3069,2775,3,131
135,2316,2770,3,137
136,3192,2758,3,148
137,2281,2748,3,131
138,2757,2714,3,130
139,2163,2650,3,126
140,2867,2591,3,140
141,2394,2590,3,128
142,2518,2554,3,139
143,2519,2525,3,137
144,2167,2482,3,127
145,2752,2412,3,135
146,2671,2408,3,125
147,2008,2378,3,136
148,3390,2373,3,147
149,2254,2321,3,145
150,2490,2312,3,150
151,2764,2263,3,144
152,2990,2252,3,127
153,2991,2234,3,140
154,2580,2217,3,135
155,3162,2206,3,141
156,3144,2164,3,143
157,2041,2155,3,139
158,2741,2112,3,132
159,1937,2038,3,133
160,2797,1973,3,145
161,2716,1949,3,135
162,1933,1902,3,145
163,2889,1906,3,133
164,2510,1846,3,148
165,1911,1830,3,149
166,1758,1832,3,129
167,2069,1780,3,136
168,2320,1767,3,125
169,1788,1748,3,135
170,2189,1677,3,146
171,1984,1624,3,137
172,2465,1609,3,149
173,2457,1589,3,128
174,2332,1592,3,131
175,2517,1508,3,125
176,1526,1478,3,141
177,2178,1475,3,125
178,1459,1454,3,128
179,1563,1390,3,140
180,1563,1344,3,133
181,2078,1314,3,129
182,1885,1309,3,133
183,1723,1287,3,147
184,1660,1283,3,142
185,2329,1251,3,131
186,2348,1234,3,139
187,1932,1200,3,132
188,1757,1189,3,133
189,1903,1171,3,149
190,1816,1085,3,138
191,2269,1008,3,130
192,2146,970,3,141
193,2119,809,3,134
194,2242,780,3,136
195,2241,712,3,148
196,2253,655,3,125
