cell,x,y,slice,radius
0,0,5073,0,0
1,1994,4908,3,141
2,2138,4846,3,125
3,1949,4835,3,138
4,2435,4831,3,132
5,2529,4692,3,142
6,1996,4668,3,140
7,2338,4665,3,143
8,2288,4659,3,135
9,1924,4656,3,132
10,2470,4598,3,138
11,2349,4563,3,132
12,2264,4503,3,145
13,2566,4500,3,126
14,2491,4465,3,140
15,2354,4454,3,144
16,2635,4404,3,146
17,2594,4387,3,136
18,2280,4358,3,133
19,2992,4348,3,148
20,3060,4323,3,125
21,3066,4241,3,130
22,2990,4218,3,136
23,2598,4191,3,149
24,1942,4154,3,131
25,3150,4096,3,139
26,2412,4092,3,134
27,3162,4081,3,125
28,2843,4072,3,149
29,2694,4064,3,129
30,2760,3998,3,139
31,2970,3956,3,131
32,2198,3922,3,144
33,2114,3918,3,132
34,2758,3886,3,135
35,3139,3888,3,134
36,1986,3838,3,150
37,3424,3751,3,147
38,2530,3722,3,148
39,2723,3703,3,140
40,3070,3672,3,133
41,2721,3671,3,125
42,2793,3650,3,132
43,2427,3642,3,131
44,2143,3624,3,130
45,3059,3548,3,125
46,2994,3544,3,126
47,3367,3520,3,125
48,2630,3516,3,138
49,3263,3502,3,130
50,2895,3476,3,126
51,3542,3446,3,137
52,3418,3436,3,126
53,3486,3413,3,148
54,3376,3408,3,137
55,3053,3389,3,140
56,3226,3380,3,128
57,2637,3347,3,136
58,2604,3333,3,145
59,3157,3306,3,146
60,2150,3280,3,131
61,2135,3269,3,125
62,3487,3214,3,149
63,2312,3190,3,148
64,3087,3171,3,149
65,3218,3144,3,149
66,2191,3122,3,140
67,1977,3090,3,137
68,2642,3073,3,141
69,2052,3041,3,144
70,3590,3018,3,145
71,3414,3010,3,145
72,3223,2996,3,150
73,2550,2994,3,150
74,3456,2984,3,148
75,2657,2981,3,144
76,2063,2895,3,143
77,2567,2885,3,150
78,2318,2876,3,129
79,2830,2859,3,143
80,3152,2841,3,139
81,3424,2837,3,133
82,3253,2809,3,149
83,2817,2802,3,144
84,3285,2802,3,126
85,2948,2790,3,148
86,2938,2766,3,139
87,2466,2765,3,125
88,2314,2740,3,145
89,2159,2699,3,135
90,2817,2681,3,142
91,3131,2647,3,143
92,3298,2636,3,145
93,3540,2615,3,141
94,2356,2531,3,132
95,3337,2522,3,147
96,3103,2487,3,142
97,1970,2487,3,126
98,2879,2482,3,129
99,3111,2472,3,150
100,1913,2408,3,140
101,2197,2408,3,132
102,2707,2378,3,133
103,2504,2370,3,146
104,2404,2370,3,128
105,2870,2368,3,149
106,2965,2359,3,125
107,3406,2324,3,136
108,3374,2310,3,148
109,2032,2304,3,133
110,3405,2292,3,135
111,2040,2220,3,137
112,2999,2211,3,132
113,3105,2193,3,139
114,2596,2139,3,143
115,2190,2135,3,139
116,2891,2096,3,125
117,2742,2100,3,125
118,2615,2089,3,149
119,3225,2044,3,148
120,2417,1997,3,142
121,2588,1993,3,148
122,2843,1992,3,140
123,2609,1967,3,147
124,2514,1949,3,142
125,2709,1943,3,126
126,2380,1934,3,142
127,1989,1919,3,149
128,2428,1915,3,132
129,2752,1895,3,128
130,2290,1880,3,139
131,1944,1845,3,131
132,2608,1788,3,126
133,3010,1779,3,140
134,2690,1736,3,144
135,2589,1726,3,134
136,2606,1644,3,128
137,2009,1523,3,135
138,2832,1503,3,144
139,1784,1460,3,142
140,2605,1447,3,135
141,2214,1427,3,129
142,1982,1366,3,136
143,2929,1357,3,142
144,2886,1337,3,142
145,2509,1336,3,128
146,2908,1314,3,127
147,2823,1307,3,150
148,2774,1254,3,130
149,2519,1250,3,140
150,1609,1225,3,141
151,2281,1221,3,137
152,1798,1216,3,127
153,2279,1196,3,125
154,1570,1170,3,135
155,2158,1149,3,140
156,1543,1130,3,133
157,2325,1131,3,127
158,1934,1116,3,137
159,1761,1107,3,145
160,2225,1101,3,125
161,1880,1082,3,141
162,1815,1052,3,133
163,1967,1048,3,140
164,1546,1018,3,134
165,1920,1010,3,147
166,2320,982,3,130
167,1768,972,3,143
168,1727,948,3,136
169,2641,889,3,147
170,2678,784,3,142
171,1804,613,3,127
172,2230,557,3,138
