cell,x,y,slice,radius
0,0,5642,0,0
1,2497,5593,1,143
2,2716,5588,1,127
3,3115,5565,1,149
4,2065,5516,1,133
5,3165,5487,1,143
6,2495,5480,1,143
7,2398,5470,1,150
8,1999,5446,1,142
9,2927,5437,1,146
10,2120,5415,1,131
11,2807,5413,1,132
12,1886,5406,1,129
13,2110,5399,1,149
14,2637,5379,1,139
15,3521,5361,1,149
16,1752,5355,1,139
17,2497,5356,1,126
18,3428,5346,1,126
19,2122,5326,1,143
20,2597,5312,1,146
21,3279,5295,1,146
22,3407,5290,1,145
23,2504,5291,1,129
24,1959,5289,1,144
25,3251,5278,1,138
26,2726,5272,1,136
27,3487,5259,1,144
28,2914,5245,1,137
29,3062,5243,1,149
30,2076,5242,1,150
31,1838,5222,1,142
32,1745,5198,1,139
33,2641,5192,1,126
34,2321,5187,1,134
35,2634,5156,1,150
36,2357,5154,1,148
37,1931,5126,1,132
38,2558,5117,1,134
39,2021,5117,1,133
40,1956,5112,1,144
41,3188,5088,1,145
42,2243,5080,1,127
43,2639,5055,1,142
44,1879,5046,1,140
45,2523,5033,1,136
46,1875,5023,1,132
47,2574,5017,1,126
48,3454,4984,1,129
49,2346,4913,1,138
50,3090,4910,1,134
51,1957,4887,1,132
52,3392,4885,1,147
53,2335,4860,1,150
54,3301,4844,1,148
55,1989,4832,1,150
56,3696,4789,1,140
57,1881,4771,1,147
58,2423,4730,1,133
59,2130,4715,1,140
60,3747,4686,1,130
61,2765,4677,1,136
62,1865,4654,1,146
63,2561,4646,1,148
64,2355,4643,1,142
65,2172,4641,1,142
66,3584,4607,1,144
67,2215,4608,1,128
68,2721,4601,1,138
69,3266,4593,1,134
70,2682,4589,1,134
71,1893,4573,1,143
72,2167,4563,1,135
73,3731,4555,1,141
74,3492,4552,1,142
75,3659,4518,1,133
76,3699,4514,1,136
77,3588,4489,1,131
78,3113,4478,1,149
79,3088,4467,1,135
80,2687,4430,1,135
81,3914,4415,1,144
82,3393,4396,1,145
83,2296,4384,1,136
84,1978,4358,1,135
85,2458,4311,1,139
86,2645,4243,1,136
87,3048,4143,1,128
88,2048,4134,1,147
89,3022,4131,1,149
90,2862,4102,1,126
91,2969,4101,1,144
92,1842,4096,1,128
93,3666,4093,1,150
94,3163,4080,1,127
95,2870,4079,1,150
96,2604,4057,1,144
97,3207,4026,1,139
98,2472,3986,1,133
99,2871,3980,1,150
100,2102,3976,1,140
101,2530,3966,1,141
102,2566,3932,1,150
103,2921,3913,1,132
104,2513,3909,1,137
105,2924,3868,1,129
106,1930,3838,1,134
107,2174,3823,1,140
108,3390,3812,1,148
109,2759,3806,1,144
110,3743,3804,1,143
111,2169,3741,1,125
112,2308,3705,1,147
113,3623,3691,1,131
114,2932,3689,1,134
115,2727,3640,1,130
116,1937,3619,1,149
117,3611,3588,1,146
118,2004,3586,1,150
119,2979,3583,1,147
120,1963,3582,1,139
121,2628,3578,1,128
122,3538,3566,1,129
123,2858,3560,1,131
124,2141,3418,1,129
125,3210,3410,1,130
126,2463,3395,1,149
127,2558,3396,1,140
128,2976,3355,1,133
129,3237,3350,1,146
130,3058,3346,1,126
131,3241,3337,1,130
132,2584,3324,1,144
133,3513,3286,1,149
134,2600,3277,1,127
135,3020,3272,1,136
136,3383,3238,1,129
137,3235,3227,1,138
138,3645,3191,1,147
139,2053,3189,1,127
140,2573,3181,1,128
141,3399,3169,1,130
142,3465,3164,1,150
143,3329,3150,1,150
144,2984,3138,1,148
145,3650,3137,1,148
146,3742,3084,1,125
147,2564,3070,1,147
148,3344,3063,1,128
149,2620,3060,1,137
150,3697,3020,1,135
151,2786,3002,1,146
152,3314,2965,1,148
153,3864,2953,1,142
154,2231,2947,1,131
155,2420,2939,1,146
156,3133,2924,1,141
157,3354,2911,1,147
158,2122,2912,1,146
159,3208,2844,1,149
160,2354,2844,1,127
161,3698,2833,1,148
162,2281,2796,1,147
163,2959,2780,1,143
164,2180,2762,1,147
165,3821,2733,1,125
166,2382,2716,1,125
167,2876,2714,1,149
168,3033,2675,1,137
169,2217,2665,1,136
170,2699,2651,1,140
171,2349,2576,1,126
172,2992,2555,1,141
173,2702,2509,1,141
174,3240,2492,1,126
175,3380,2469,1,129
176,3250,2463,1,144
177,3374,2397,1,142
178,3826,2394,1,144
179,3632,2380,1,126
180,3235,2373,1,143
181,3442,2368,1,133
182,2946,2364,1,145
183,2875,2356,1,136
184,2934,2352,1,146
185,3484,2357,1,140
186,3251,2355,1,137
187,2589,2330,1,130
188,2322,2319,1,134
189,3755,2308,1,133
190,3682,2310,1,149
191,3256,2303,1,137
192,3514,2284,1,150
193,3959,2278,1,149
194,2485,2279,1,134
195,2301,2276,1,131
196,4008,2258,1,142
197,2429,2247,1,141
198,2840,2219,1,137
199,2897,2216,1,135
200,3589,2210,1,133
201,2382,2195,1,130
202,3636,2172,1,139
203,3405,2158,1,140
204,3724,2150,1,144
205,2389,2147,1,138
206,3079,2142,1,149
207,3836,2138,1,145
208,2377,2134,1,139
209,3470,2114,1,136
210,3512,2079,1,127
211,2673,2073,1,138
212,4007,2062,1,141
213,3620,2061,1,139
214,2770,2060,1,142
215,3758,1994,1,126
216,2557,1989,1,144
217,3378,1956,1,144
218,2772,1916,1,127
219,2635,1913,1,130
220,2891,1914,1,138
221,3129,1877,1,145
222,3646,1874,1,134
223,3927,1840,1,139
224,2856,1824,1,129
225,3501,1789,1,148
226,3925,1769,1,147
