cell,x,y,slice,radius
0,0,5006,0,0
1,2714,4332,3,147
2,2725,4235,3,134
3,2812,4207,3,126
4,2794,4195,3,128
5,2958,4103,3,150
6,2940,4091,3,145
7,3124,4054,3,144
8,2897,3902,3,137
9,2539,3751,3,150
10,3248,3749,3,126
11,3482,3552,3,147
12,3124,3531,3,137
13,3054,3477,3,133
14,2773,3422,3,134
15,2844,3416,3,130
16,3552,3403,3,147
17,2841,3331,3,139
18,3317,3227,3,131
19,3233,3225,3,141
20,3683,3206,3,147
21,3152,3127,3,141
22,3149,3105,3,142
23,2855,3035,3,126
24,3157,2972,3,144
25,3163,2895,3,132
26,3161,2872,3,144
27,2866,2807,3,129
28,3165,2741,3,143
29,2825,2683,3,129
30,3432,2654,3,135
31,3612,2593,3,127
32,3924,2449,3,132
33,3346,2417,3,138
34,3234,2396,3,130
35,3717,2372,3,139
36,3515,2365,3,146
37,3685,2360,3,138
38,3953,2294,3,134
39,3945,2282,3,131
40,3777,2251,3,147
41,3792,2245,3,132
42,3576,2164,3,144
43,3714,2086,3,147
44,2365,2079,3,144
45,2763,1951,3,125
46,3780,1913,3,149
47,3291,1873,3,133
48,3328,1862,3,130
49,2586,1821,3,125
50,3619,1810,3,129
51,3646,1776,3,144
52,3710,1749,3,150
53,3363,1720,3,125
54,3388,1678,3,131
55,2367,1676,3,129
56,3675,1594,3,127
57,3615,1569,3,133
58,3289,1525,3,132
59,3332,1364,3,147
60,3738,1346,3,139
61,3679,1313,3,145
62,2784,1309,3,136
63,3483,1273,3,134
64,2251,1267,3,133
65,3157,1263,3,131
66,2152,1253,3,133
67,3090,1188,3,140
68,2338,1177,3,144
69,2899,1167,3,127
70,2863,1069,3,141
71,2525,1013,3,128
72,3269,1009,3,147
73,2469,979,3,133
74,3226,927,3,126
75,2115,922,3,149
76,3249,863,3,132
77,2658,793,3,129
78,2666,715,3,130
79,2909,697,3,130
80,2297,669,3,136
81,2325,656,3,140
82,1941,627,3,147
83,1614,616,3,145
84,3149,565,3,127
85,2829,466,3,139
86,3012,414,3,133
87,2208,256,3,132
88,2450,96,3,129
89,2344,82,3,146
90,2806,0,3,132
