comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.0,0.0
2,18,0.4296296296296296,0.5735294117647058
3,5,0.0,0.0
4,13,0.5384615384615384,0.5526315789473685
5,10,0.7333333333333333,0.5
6,2,0.0,0.0
7,4,0.5833333333333333,0.6
8,3,1.0,1.0
9,15,0.626984126984127,0.6153846153846154
10,2,0.0,0.0
11,3,1.0,1.0
12,6,0.5833333333333334,0.75
13,7,0.42857142857142855,0.42857142857142855
14,4,0.8333333333333333,0.75
15,3,0.0,0.0
16,2,0.0,0.0
17,12,0.47222222222222215,0.5571428571428572
18,7,0.4761904761904762,0.5
19,2,0.0,0.0
20,4,0.0,0.0
