comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,2,0.0,0.0
3,3,0.0,0.0
4,6,0.9,0.8666666666666667
5,2,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,6,0.38888888888888884,0.42857142857142855
10,2,0.0,0.0
11,3,0.0,0.0
12,2,0.0,0.0
13,4,0.0,0.0
14,4,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,4,1.0,1.0
21,2,0.0,0.0
22,7,0.42857142857142855,0.631578947368421
23,3,1.0,1.0
24,2,0.0,0.0
25,2,0.0,0.0
26,3,1.0,1.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,3,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,3,0.0,0.0
34,4,0.0,0.0
35,4,0.5833333333333333,0.6
36,4,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,4,0.0,0.0
41,2,0.0,0.0
42,3,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,4,0.5833333333333333,0.6
46,3,0.0,0.0
47,2,0.0,0.0
48,3,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,3,1.0,1.0
52,2,0.0,0.0
53,3,1.0,1.0
54,2,0.0,0.0
55,3,1.0,1.0
56,3,1.0,1.0
57,3,0.0,0.0
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
