comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.0,0.0
2,2,0.0,0.0
3,2,0.0,0.0
4,3,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,12,0.2777777777777778,0.3333333333333333
8,2,0.0,0.0
9,3,0.0,0.0
10,3,1.0,1.0
11,5,0.8666666666666666,0.7894736842105263
12,2,0.0,0.0
13,2,0.0,0.0
14,3,0.0,0.0
15,2,0.0,0.0
16,4,0.0,0.0
17,2,0.0,0.0
18,3,1.0,1.0
19,4,0.5833333333333333,0.6
20,7,0.0,0.0
21,4,0.5833333333333333,0.6
22,2,0.0,0.0
23,3,0.0,0.0
24,2,0.0,0.0
25,8,0.375,0.4
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,3,1.0,1.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
