comp,bumber of nodes,global clustering coefficient,transitivity
1,4,0.0,0.0
2,2,0.0,0.0
3,4,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,3,1.0,1.0
7,4,1.0,1.0
8,5,0.3333333333333333,0.42857142857142855
9,2,0.0,0.0
10,5,0.0,0.0
11,2,0.0,0.0
12,8,0.6041666666666667,0.5
13,2,0.0,0.0
14,2,0.0,0.0
15,4,0.0,0.0
16,2,0.0,0.0
17,5,0.7,0.8
18,2,0.0,0.0
19,3,0.0,0.0
20,5,0.5333333333333333,0.6
21,6,0.5277777777777778,0.5625
22,5,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,4,0.5833333333333333,0.6
26,4,0.5833333333333333,0.6
27,2,0.0,0.0
28,3,0.0,0.0
29,5,0.3333333333333333,0.42857142857142855
30,2,0.0,0.0
31,4,0.8333333333333333,0.75
32,2,0.0,0.0
33,3,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,2,0.0,0.0
37,2,0.0,0.0
38,4,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
42,3,0.0,0.0
43,2,0.0,0.0
44,3,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,3,1.0,1.0
49,2,0.0,0.0
50,3,0.0,0.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,4,0.0,0.0
55,2,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
