cell,x,y,slice,radius
0,0,4996,0,0
1,168,1634,2,125
2,412,1455,2,144
3,182,1413,2,150
4,178,1270,2,134
5,154,1257,2,126
6,729,1222,2,148
7,568,1177,2,143
8,490,1156,2,138
9,578,1119,2,127
10,528,1097,2,142
11,955,1041,2,142
12,972,1020,2,126
13,573,1008,2,136
14,1028,817,2,133
15,817,813,2,129
16,1092,789,2,132
17,414,778,2,139
18,593,628,2,126
19,1441,445,2,147
20,1540,407,2,142
21,1435,393,2,127
22,1425,267,2,135
23,1621,264,2,144
24,1924,224,2,138
25,768,217,2,133
26,1628,157,2,134
27,2015,107,2,141
28,1823,21,2,133
29,1128,0,2,136
