comp,bumber of nodes,global clustering coefficient,transitivity
1,46,0.5277087646652864,0.6331658291457286
2,5,0.0,0.0
3,25,0.6546666666666667,0.5689655172413793
4,3,1.0,1.0
5,18,0.4486772486772487,0.5121951219512195
6,15,0.37333333333333324,0.375
7,5,0.4666666666666666,0.5
8,2,0.0,0.0
9,5,0.9,0.875
10,7,0.0,0.0
11,3,0.0,0.0
12,5,0.3333333333333333,0.42857142857142855
13,8,0.6125,0.673469387755102
14,8,0.5625,0.6
15,9,0.7518518518518519,0.625
16,3,1.0,1.0
17,10,0.45666666666666667,0.6111111111111112
18,9,0.48148148148148145,0.717391304347826
19,10,0.3833333333333333,0.5769230769230769
20,13,0.37692307692307697,0.5373134328358209
21,2,0.0,0.0
22,2,0.0,0.0
23,5,0.0,0.0
24,5,0.3333333333333333,0.42857142857142855
25,3,1.0,1.0
26,4,0.8333333333333333,0.75
27,3,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
