comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,2,0.0,0.0
3,7,0.3333333333333333,0.375
4,2,0.0,0.0
5,3,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,3,0.0,0.0
10,2,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,4,0.5833333333333333,0.6
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
18,3,0.0,0.0
19,4,0.0,0.0
20,3,1.0,1.0
21,5,0.7,0.8
22,2,0.0,0.0
23,2,0.0,0.0
24,4,1.0,1.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,3,1.0,1.0
29,2,0.0,0.0
30,4,0.0,0.0
31,2,0.0,0.0
