cell,x,y,slice,radius
0,0,5864,0,0
1,1513,5824,1,150
2,1322,5799,1,141
3,1529,5788,1,128
4,752,5738,1,129
5,985,5716,1,127
6,810,5706,1,137
7,1450,5627,1,139
8,817,5624,1,138
9,664,5620,1,149
10,1031,5613,1,125
11,1011,5608,1,146
12,1213,5581,1,130
13,1600,5542,1,138
14,1683,5539,1,141
15,1807,5524,1,128
16,1719,5468,1,140
17,1461,5456,1,137
18,706,5421,1,139
19,520,5388,1,145
20,1372,5386,1,131
21,706,5382,1,149
22,1871,5292,1,149
23,761,5274,1,136
24,857,5264,1,128
25,1531,5239,1,135
26,1401,5198,1,139
27,846,5195,1,130
28,532,5190,1,139
29,1528,5179,1,130
30,2037,5171,1,129
31,714,5150,1,150
32,959,5105,1,138
33,725,5076,1,141
34,853,5073,1,134
35,1074,5046,1,132
36,946,5039,1,126
37,2041,5034,1,146
38,641,5029,1,138
39,1114,5029,1,141
40,261,5014,1,139
41,1482,5006,1,148
42,353,5003,1,127
43,730,4980,1,137
44,722,4958,1,128
45,2057,4955,1,150
46,1263,4908,1,129
47,1168,4894,1,136
48,1941,4889,1,135
49,2110,4888,1,150
50,476,4879,1,148
51,1406,4835,1,128
52,1959,4834,1,133
53,1053,4831,1,126
54,1896,4829,1,141
55,1240,4806,1,127
56,834,4800,1,137
57,228,4802,1,131
58,140,4786,1,149
59,124,4783,1,131
60,428,4777,1,137
61,657,4760,1,125
62,1564,4748,1,149
63,1833,4706,1,143
64,818,4701,1,147
65,2032,4650,1,137
66,867,4619,1,138
67,1515,4618,1,129
68,896,4609,1,132
69,778,4570,1,134
70,1436,4565,1,132
71,1274,4541,1,139
72,590,4536,1,132
73,812,4503,1,136
74,261,4432,1,134
75,1045,4393,1,145
76,1517,4389,1,136
77,1640,4376,1,127
78,798,4367,1,128
79,1782,4332,1,131
80,952,4306,1,150
81,2152,4296,1,126
82,1843,4282,1,140
83,735,4261,1,148
84,1986,4250,1,144
85,2000,4235,1,135
86,2217,4230,1,133
87,1571,4226,1,150
88,384,4216,1,144
89,2044,4212,1,128
90,1689,4174,1,131
91,1270,4154,1,139
92,249,4142,1,142
93,496,4108,1,139
94,1923,4100,1,144
95,1263,4054,1,148
96,1673,4049,1,126
97,1133,4047,1,140
98,1091,4025,1,127
99,1713,4016,1,137
100,389,4000,1,136
101,1370,4000,1,128
102,1368,3984,1,144
103,533,3972,1,125
104,1511,3965,1,134
105,1714,3932,1,133
106,1119,3929,1,132
107,1215,3910,1,149
108,2145,3895,1,133
109,580,3876,1,140
110,736,3868,1,133
111,360,3868,1,148
112,1125,3867,1,125
113,1599,3859,1,150
114,817,3823,1,139
115,668,3829,1,135
116,280,3825,1,126
117,1555,3824,1,131
118,1611,3809,1,137
119,1190,3791,1,149
120,1330,3789,1,128
121,1245,3750,1,134
122,1166,3715,1,143
123,1340,3674,1,137
124,344,3634,1,134
125,793,3617,1,145
126,1447,3605,1,131
127,1853,3580,1,126
128,1240,3573,1,145
129,252,3549,1,147
130,1363,3537,1,144
131,2247,3517,1,141
132,2284,3459,1,127
133,891,3456,1,125
134,1928,3455,1,140
135,803,3429,1,136
136,1391,3423,1,138
137,1100,3382,1,130
138,1236,3373,1,141
139,2002,3331,1,150
140,1754,3320,1,141
141,653,3289,1,145
142,466,3274,1,129
143,2093,3249,1,127
144,814,3235,1,140
145,723,3202,1,148
146,1275,3202,1,127
147,1735,3199,1,149
148,1500,3138,1,134
149,1773,3108,1,136
150,931,3067,1,137
151,1447,3025,1,131
152,1674,3023,1,137
153,2276,3017,1,129
154,1872,2958,1,125
155,619,2933,1,132
156,2099,2929,1,133
