cell,x,y,slice,radius
0,0,5668,0,0
1,4150,1292,2,150
2,3845,1238,2,134
3,3443,1141,2,136
4,3621,1133,2,132
5,3437,1083,2,150
6,3812,991,2,150
7,3054,840,2,137
8,3144,815,2,128
9,2880,655,2,131
10,2674,649,2,148
11,2772,635,2,141
12,3079,631,2,129
13,2622,598,2,149
14,3072,529,2,144
15,2535,513,2,150
16,2747,479,2,128
17,2749,454,2,143
18,2361,452,2,149
19,2504,444,2,150
20,2296,407,2,130
21,2851,373,2,136
22,2685,364,2,146
23,3525,300,2,140
24,2557,253,2,130
25,2735,241,2,136
26,1982,217,2,149
27,2858,200,2,134
28,2271,186,2,138
29,2905,164,2,134
30,2154,157,2,132
31,2986,145,2,136
32,2653,118,2,125
33,2503,100,2,137
34,2712,95,2,142
35,2094,79,2,144
36,2999,69,2,144
37,2177,66,2,145
38,2346,62,2,150
39,3108,62,2,131
40,2945,56,2,132
41,2286,53,2,130
42,2272,41,2,136
43,2617,40,2,136
44,2721,19,2,138
45,2496,0,2,129
