comp,bumber of nodes,global clustering coefficient,transitivity
1,6,0.9,0.8461538461538461
2,3,0.0,0.0
3,4,0.5833333333333333,0.6
4,6,0.0,0.0
5,2,0.0,0.0
6,15,0.3022222222222222,0.4186046511627907
7,2,0.0,0.0
8,6,0.0,0.0
9,4,0.0,0.0
10,2,0.0,0.0
11,3,0.0,0.0
12,3,0.0,0.0
13,3,1.0,1.0
14,3,1.0,1.0
15,3,0.0,0.0
16,3,0.0,0.0
17,3,0.0,0.0
18,5,0.4333333333333334,0.375
19,2,0.0,0.0
20,3,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,5,0.4666666666666666,0.5
24,3,1.0,1.0
25,3,1.0,1.0
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,2,0.0,0.0
31,3,0.0,0.0
32,3,0.0,0.0
33,2,0.0,0.0
34,3,1.0,1.0
35,3,1.0,1.0
36,2,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,4,0.5833333333333334,0.6
41,3,1.0,1.0
42,2,0.0,0.0
43,2,0.0,0.0
44,2,0.0,0.0
45,4,0.8333333333333333,0.75
46,3,0.0,0.0
47,3,1.0,1.0
48,2,0.0,0.0
49,3,1.0,1.0
50,3,1.0,1.0
51,2,0.0,0.0
52,2,0.0,0.0
53,3,0.0,0.0
54,4,0.8333333333333333,0.75
55,2,0.0,0.0
56,2,0.0,0.0
