comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,2,0.0,0.0
3,2,0.0,0.0
4,3,0.0,0.0
5,2,0.0,0.0
6,3,0.0,0.0
7,3,0.0,0.0
8,2,0.0,0.0
9,3,1.0,1.0
10,5,0.0,0.0
11,4,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,6,0.0,0.0
15,3,1.0,1.0
16,2,0.0,0.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,3,0.0,0.0
24,3,1.0,1.0
25,2,0.0,0.0
26,3,0.0,0.0
27,2,0.0,0.0
28,3,1.0,1.0
29,2,0.0,0.0
30,2,0.0,0.0
31,3,1.0,1.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
35,2,0.0,0.0
36,3,1.0,1.0
37,2,0.0,0.0
38,2,0.0,0.0
39,2,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,3,0.0,0.0
45,4,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
