cell,x,y,slice,radius
0,0,5916,0,0
1,1125,5784,1,131
2,1465,5772,1,148
3,1847,5778,1,138
4,1340,5763,1,127
5,1872,5755,1,142
6,938,5738,1,125
7,1353,5736,1,137
8,821,5722,1,126
9,1319,5694,1,147
10,909,5690,1,131
11,2055,5611,1,139
12,585,5604,1,144
13,1825,5595,1,148
14,1674,5580,1,150
15,1694,5568,1,141
16,1293,5563,1,140
17,1190,5559,1,139
18,1342,5557,1,131
19,1133,5531,1,133
20,1653,5507,1,148
21,822,5465,1,128
22,1499,5439,1,125
23,1068,5431,1,144
24,579,5412,1,125
25,703,5401,1,130
26,1782,5404,1,137
27,1857,5391,1,126
28,506,5351,1,148
29,856,5304,1,130
30,1826,5299,1,142
31,480,5280,1,150
32,1357,5270,1,132
33,951,5262,1,140
34,915,5187,1,141
35,505,5181,1,144
36,1767,5152,1,133
37,1123,5142,1,130
38,358,5121,1,128
39,1205,5089,1,137
40,1002,5081,1,126
41,1751,5064,1,126
42,400,5025,1,149
43,1619,5026,1,128
44,2244,4991,1,146
45,967,4983,1,136
46,1489,4959,1,147
47,2016,4956,1,141
48,505,4930,1,125
49,1201,4927,1,143
50,2147,4899,1,141
51,1880,4880,1,141
52,1236,4876,1,129
53,1841,4870,1,145
54,1931,4857,1,139
55,1566,4852,1,146
56,2133,4833,1,125
57,1959,4817,1,139
58,1828,4744,1,149
59,469,4737,1,145
60,2200,4727,1,139
61,1732,4724,1,134
62,2171,4682,1,132
63,281,4672,1,130
64,872,4632,1,141
65,1251,4629,1,127
66,2073,4617,1,127
67,576,4612,1,140
68,1708,4565,1,138
69,1021,4510,1,132
70,2139,4478,1,135
71,1488,4477,1,130
72,657,4445,1,129
73,641,4420,1,148
74,2003,4410,1,143
75,792,4400,1,144
76,1818,4392,1,126
77,2006,4394,1,144
78,806,4360,1,139
79,2272,4334,1,144
80,1728,4322,1,127
81,502,4314,1,126
82,861,4284,1,132
83,1784,4269,1,146
84,1506,4243,1,146
85,1712,4228,1,143
86,2004,4185,1,139
87,508,4173,1,145
88,2225,4148,1,146
89,2115,4137,1,132
90,1156,4125,1,134
91,472,4120,1,127
92,1204,4117,1,140
93,356,4107,1,135
94,940,4116,1,127
95,1627,4063,1,150
96,2317,4031,1,136
97,1428,4012,1,137
98,1477,3989,1,125
99,1797,3954,1,145
100,1076,3940,1,148
101,239,3925,1,127
102,1074,3896,1,147
103,2167,3883,1,132
104,2003,3873,1,149
105,1901,3848,1,143
106,280,3807,1,129
107,2181,3810,1,125
108,1570,3809,1,136
109,861,3779,1,142
110,715,3767,1,149
111,642,3759,1,136
112,830,3712,1,141
113,423,3700,1,125
114,1739,3691,1,136
115,1052,3676,1,138
116,2135,3654,1,138
117,1846,3609,1,141
118,2031,3603,1,143
119,907,3605,1,125
120,1091,3545,1,129
121,595,3521,1,140
122,1823,3504,1,130
123,1660,3485,1,141
124,598,3467,1,147
125,1613,3468,1,140
126,535,3460,1,138
127,466,3445,1,138
128,969,3433,1,137
129,2059,3415,1,140
130,874,3411,1,131
131,868,3384,1,141
132,1585,3313,1,141
133,697,3312,1,131
134,468,3304,1,131
135,1319,3292,1,142
136,1983,3284,1,130
137,1256,3256,1,131
138,1937,3155,1,127
139,245,3114,1,139
140,1387,3082,1,132
141,875,3040,1,138
142,1695,3013,1,140
143,1458,2994,1,126
144,1648,2979,1,125
145,658,2975,1,143
146,1342,2956,1,141
147,1572,2943,1,147
148,1206,2922,1,135
149,1290,2920,1,133
150,806,2898,1,148
151,1407,2889,1,148
152,690,2859,1,133
153,1014,2856,1,135
154,1298,2812,1,127
155,1671,2806,1,128
156,1839,2799,1,134
157,1896,2796,1,143
158,1722,2794,1,146
159,1329,2769,1,131
160,1830,2751,1,148
161,1460,2745,1,137
162,1682,2725,1,140
163,964,2682,1,126
164,864,2668,1,146
165,1215,2645,1,150
166,1005,2607,1,143
167,1125,2600,1,136
168,1310,2571,1,126
169,423,2565,1,132
170,889,2561,1,133
171,830,2530,1,142
172,1060,2517,1,143
173,1644,2444,1,130
174,611,2417,1,139
175,1511,2409,1,149
176,1766,2396,1,146
177,1040,2337,1,134
178,727,2328,1,135
179,1968,2322,1,125
180,285,2320,1,131
181,1889,2308,1,129
182,2133,2291,1,140
183,981,2259,1,141
184,1696,2241,1,138
185,1640,2214,1,144
186,967,2206,1,136
187,1188,2169,1,141
188,1661,2164,1,147
189,1095,2163,1,141
190,1697,2088,1,138
191,993,2029,1,125
192,412,1990,1,149
193,857,1989,1,129
194,749,1991,1,126
195,1230,1988,1,144
196,1175,1970,1,150
197,721,1943,1,142
198,1493,1908,1,136
199,742,1897,1,146
200,1892,1886,1,142
201,1119,1865,1,150
202,517,1846,1,127
203,872,1839,1,127
204,462,1802,1,127
205,1352,1784,1,134
206,1550,1780,1,140
207,435,1765,1,138
208,1254,1738,1,138
209,1393,1740,1,125
210,924,1697,1,125
211,1167,1650,1,130
212,589,1645,1,143
213,1797,1608,1,138
214,1023,1598,1,129
215,406,1580,1,135
216,799,1517,1,130
217,1112,1510,1,126
218,1423,1507,1,147
219,673,1512,1,137
220,1215,1480,1,148
221,514,1467,1,137
222,1314,1452,1,126
223,1163,1444,1,140
224,860,1438,1,133
225,1430,1438,1,129
226,1782,1433,1,125
227,581,1403,1,150
228,741,1393,1,147
229,830,1384,1,136
230,1129,1335,1,137
231,1202,1314,1,133
232,1092,1302,1,146
233,1660,1272,1,130
234,1357,1256,1,126
235,1181,1232,1,127
236,862,1210,1,147
237,1489,1190,1,134
238,979,1188,1,131
239,564,1188,1,143
240,1389,1170,1,126
241,1273,1159,1,137
242,1187,1116,1,130
243,1645,1099,1,137
244,1409,1094,1,144
245,758,1084,1,150
246,1466,1062,1,137
247,1083,1005,1,139
248,708,992,1,144
249,1141,955,1,135
250,747,900,1,148
251,950,894,1,130
252,1502,883,1,148
253,1176,878,1,131
254,964,778,1,145
255,1312,766,1,131
256,1090,714,1,139
257,1214,699,1,137
258,1154,590,1,131
259,2150,5746,3,131
260,2102,5681,3,134
261,2153,5575,3,142
262,2335,5503,3,133
263,2457,5496,3,134
264,2463,5272,3,133
265,2455,5232,3,145
266,2527,5217,3,126
267,3036,5211,3,140
268,2632,5212,3,145
269,2334,5184,3,133
270,2488,5136,3,144
271,2643,5089,3,134
272,2285,5068,3,127
273,2705,5040,3,133
274,3042,4962,3,150
275,2589,4934,3,147
276,2757,4909,3,126
277,2499,4893,3,126
278,2408,4881,3,143
279,3148,4859,3,127
280,3231,4837,3,125
281,3048,4828,3,128
282,2396,4731,3,141
283,2516,4718,3,136
284,3271,4695,3,138
285,2867,4671,3,138
286,3270,4650,3,150
287,3276,4628,3,125
288,3213,4627,3,136
289,3187,4594,3,126
290,3123,4586,3,150
291,2761,4571,3,126
292,3006,4529,3,149
293,3202,4521,3,133
294,3509,4482,3,129
295,3292,4467,3,135
296,3233,4456,3,135
297,3336,4430,3,133
298,2547,4419,3,147
299,2653,4321,3,150
300,2585,4296,3,135
301,3022,4289,3,145
302,2623,4282,3,137
303,3425,4277,3,129
304,3581,4234,3,148
305,3346,4223,3,148
306,2857,4224,3,144
307,3454,4200,3,134
308,2446,4193,3,146
309,3603,4148,3,142
310,3818,4126,3,143
311,2934,4105,3,139
312,2755,4053,3,135
313,2396,4006,3,127
314,2487,3992,3,129
315,2397,3968,3,143
316,3093,3957,3,131
317,3863,3937,3,134
318,2703,3871,3,133
319,2942,3868,3,145
320,3593,3818,3,150
321,3017,3822,3,137
322,2934,3784,3,135
323,3500,3770,3,142
324,3143,3727,3,142
325,3561,3724,3,130
326,3275,3724,3,126
327,3493,3702,3,150
328,2383,3656,3,138
329,3836,3645,3,148
330,3860,3593,3,133
331,2770,3591,3,148
332,2688,3585,3,133
333,2771,3557,3,128
334,3449,3538,3,145
335,2446,3533,3,142
336,2686,3533,3,129
337,3321,3527,3,129
338,3391,3500,3,128
339,3763,3486,3,132
340,2937,3429,3,139
341,3011,3302,3,132
342,2721,3254,3,141
343,2487,3241,3,128
344,2998,3220,3,143
345,2631,3204,3,146
346,3234,3174,3,142
347,3753,3079,3,125
348,2527,3062,3,138
349,3376,3050,3,150
350,3304,2994,3,135
351,2591,2952,3,132
352,3432,2855,3,145
353,3260,2801,3,147
354,3340,2780,3,141
355,3046,2758,3,148
356,3491,2748,3,138
357,3316,2713,3,132
358,3365,2610,3,133
359,3831,2606,3,138
360,2556,2573,3,150
361,3765,2556,3,143
362,2582,2554,3,135
363,2490,2540,3,147
364,3547,2509,3,144
365,2754,2503,3,149
366,2456,2396,3,142
367,2510,2307,3,133
368,2941,2129,3,147
369,2323,2057,3,149
370,3670,2013,3,125
371,2494,1991,3,146
372,2363,1973,3,126
373,2250,1947,3,140
374,2546,1947,3,128
375,2249,1897,3,131
376,2362,1818,3,137
377,2558,1715,3,143
378,2012,1705,3,128
379,3044,1546,3,148
380,2015,1495,3,137
381,3459,1490,3,142
382,2184,1487,3,130
383,2055,1454,3,146
384,3417,1407,3,128
385,2379,1400,3,147
386,2167,1372,3,132
387,2045,1321,3,132
388,2939,1324,3,130
389,3254,1296,3,149
390,3100,1294,3,129
391,1865,1251,3,149
392,2621,1192,3,149
393,3464,1123,3,142
394,3275,1091,3,150
395,2446,1089,3,129
396,3023,992,3,132
397,2079,983,3,127
398,2587,977,3,141
399,2961,957,3,147
400,2023,949,3,148
401,1790,909,3,144
402,1647,891,3,128
403,2772,869,3,149
404,3287,776,3,139
405,2402,780,3,144
406,1577,755,3,125
407,2260,669,3,131
408,1663,641,3,139
409,1868,634,3,129
410,2317,604,3,135
411,1564,593,3,147
412,1936,586,3,144
413,1310,580,3,136
414,1787,577,3,126
415,1458,569,3,139
416,1927,538,3,150
417,2798,526,3,125
418,1657,501,3,131
