comp,bumber of nodes,global clustering coefficient,transitivity
1,2,0.0,0.0
2,2,0.0,0.0
3,5,0.7666666666666666,0.6428571428571429
4,2,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,5,1.0,1.0
10,2,0.0,0.0
11,3,1.0,1.0
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,3,1.0,1.0
17,2,0.0,0.0
18,2,0.0,0.0
19,2,0.0,0.0
20,2,0.0,0.0
21,2,0.0,0.0
22,4,0.8333333333333333,0.75
23,2,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
29,2,0.0,0.0
30,4,1.0,1.0
31,2,0.0,0.0
32,2,0.0,0.0
33,2,0.0,0.0
34,2,0.0,0.0
