cell,x,y,slice,radius
0,0,5098,0,0
1,1448,4538,3,138
2,1169,4097,3,125
3,829,3822,3,146
4,1063,3810,3,131
5,1311,3783,3,128
6,955,3773,3,145
7,687,3764,3,148
8,945,3624,3,125
9,615,3382,3,146
10,856,3360,3,129
11,1086,3178,3,132
12,402,3166,3,150
13,513,3150,3,145
14,1340,3115,3,128
15,758,3086,3,146
16,1417,2917,3,141
17,332,2903,3,146
18,977,2870,3,128
19,962,2825,3,135
20,1278,2806,3,143
21,1268,2737,3,142
22,322,2681,3,139
23,1106,2681,3,144
24,962,2600,3,142
25,462,2394,3,147
26,578,2373,3,140
27,765,2325,3,137
28,139,2251,3,129
29,925,2232,3,140
30,127,2126,3,129
31,339,2128,3,125
32,611,2093,3,135
33,236,2083,3,148
34,347,2085,3,136
35,328,2053,3,138
36,368,1936,3,131
37,882,1907,3,148
38,806,1821,3,139
39,1595,1788,3,146
40,683,1780,3,126
41,347,1692,3,135
42,1212,1632,3,127
43,233,1569,3,135
44,471,1555,3,140
45,439,1553,3,140
46,1360,1513,3,149
47,948,1501,3,128
48,1019,1496,3,131
49,1869,1472,3,150
50,1843,1462,3,149
51,622,1454,3,141
52,740,1449,3,150
53,632,1449,3,146
54,1907,1314,3,125
55,878,1293,3,136
56,921,1220,3,146
57,1364,1137,3,129
58,770,1109,3,140
59,1821,1109,3,129
60,186,1104,3,142
61,725,1102,3,136
62,1038,1058,3,131
63,1886,979,3,125
64,889,947,3,143
65,609,936,3,142
66,1604,926,3,146
67,849,911,3,142
68,2290,887,3,126
69,1381,878,3,143
70,735,860,3,149
71,1141,856,3,143
72,671,801,3,138
73,1079,782,3,127
74,1705,777,3,141
75,1052,771,3,130
76,2287,757,3,148
77,779,723,3,129
78,1824,713,3,132
79,1016,702,3,132
80,631,588,3,131
81,1581,578,3,140
82,2071,543,3,125
83,1454,526,3,136
84,1520,528,3,143
85,1587,513,3,145
86,964,502,3,130
87,720,485,3,149
88,2097,483,3,137
89,1959,473,3,130
90,1007,429,3,134
91,2355,429,3,125
92,1730,421,3,135
93,1077,362,3,144
94,2186,279,3,134
95,2238,226,3,145
96,1239,154,3,130
97,1515,128,3,143
98,1939,111,3,146
99,2200,84,3,145
100,2052,65,3,147
101,1312,46,3,141
102,1961,0,3,145
