comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,3,1.0,1.0
3,3,1.0,1.0
4,5,0.5333333333333333,0.6
5,8,0.2916666666666667,0.3333333333333333
6,21,0.5369614512471654,0.575
7,2,0.0,0.0
8,8,0.6416666666666666,0.72
9,2,0.0,0.0
10,3,0.0,0.0
11,6,0.7777777777777777,0.6
12,6,0.6388888888888888,0.6818181818181818
13,2,0.0,0.0
14,4,0.5833333333333333,0.6
15,12,0.7190476190476192,0.6448598130841121
16,24,0.633531746031746,0.5844155844155844
17,6,0.7666666666666666,0.8823529411764706
18,2,0.0,0.0
19,4,0.0,0.0
20,11,0.5757575757575757,0.5
21,7,0.5238095238095238,0.46153846153846156
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,3,1.0,1.0
26,11,0.8,0.7183098591549296
27,2,0.0,0.0
28,11,0.4848484848484849,0.54
29,3,1.0,1.0
30,7,0.7000000000000001,0.625
31,4,0.5833333333333334,0.6
32,2,0.0,0.0
33,4,0.5833333333333334,0.6
34,6,0.27777777777777773,0.375
35,6,0.38888888888888884,0.42857142857142855
36,2,0.0,0.0
37,3,1.0,1.0
38,2,0.0,0.0
39,9,0.6999999999999998,0.5357142857142857
40,7,0.6571428571428571,0.8571428571428571
41,5,1.0,1.0
42,2,0.0,0.0
43,3,1.0,1.0
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
