comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,2,0.0,0.0
3,6,0.27777777777777773,0.375
4,4,0.5833333333333333,0.6
5,4,0.8333333333333333,0.75
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,6,0.7333333333333333,0.5714285714285714
10,2,0.0,0.0
11,5,0.5333333333333333,0.6
12,2,0.0,0.0
13,2,0.0,0.0
14,2,0.0,0.0
15,2,0.0,0.0
16,2,0.0,0.0
17,4,0.5833333333333333,0.6
18,3,0.0,0.0
19,2,0.0,0.0
20,6,0.38888888888888884,0.4
21,2,0.0,0.0
22,8,0.4583333333333333,0.42857142857142855
23,2,0.0,0.0
24,2,0.0,0.0
25,4,1.0,1.0
26,2,0.0,0.0
27,3,0.0,0.0
28,2,0.0,0.0
29,4,0.8333333333333333,0.75
30,4,0.5833333333333334,0.6
31,7,0.0,0.0
32,3,1.0,1.0
33,7,0.38095238095238093,0.5
34,4,0.0,0.0
35,2,0.0,0.0
36,5,0.0,0.0
37,2,0.0,0.0
38,2,0.0,0.0
39,5,0.5333333333333333,0.6
40,13,0.1282051282051282,0.1875
41,4,0.0,0.0
42,3,1.0,1.0
43,9,0.5185185185185185,0.47368421052631576
44,2,0.0,0.0
45,2,0.0,0.0
46,2,0.0,0.0
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,3,1.0,1.0
52,5,0.5333333333333333,0.6
53,3,0.0,0.0
54,2,0.0,0.0
55,4,0.5833333333333334,0.6
56,4,0.5833333333333333,0.6
57,2,0.0,0.0
58,6,0.0,0.0
59,2,0.0,0.0
60,3,0.0,0.0
61,4,0.5833333333333333,0.6
62,4,0.0,0.0
63,2,0.0,0.0
64,2,0.0,0.0
65,2,0.0,0.0
66,2,0.0,0.0
67,4,0.0,0.0
68,2,0.0,0.0
69,3,0.0,0.0
70,4,0.5833333333333334,0.6
71,3,0.0,0.0
72,2,0.0,0.0
73,3,1.0,1.0
74,2,0.0,0.0
75,2,0.0,0.0
76,2,0.0,0.0
77,3,1.0,1.0
78,2,0.0,0.0
79,3,0.0,0.0
80,2,0.0,0.0
81,2,0.0,0.0
82,4,0.5833333333333333,0.6
83,4,0.0,0.0
84,2,0.0,0.0
85,2,0.0,0.0
86,2,0.0,0.0
87,2,0.0,0.0
88,2,0.0,0.0
89,2,0.0,0.0
90,7,0.7238095238095238,0.5357142857142857
91,2,0.0,0.0
92,2,0.0,0.0
93,2,0.0,0.0
94,2,0.0,0.0
95,2,0.0,0.0
96,2,0.0,0.0
97,2,0.0,0.0
98,2,0.0,0.0
99,3,0.0,0.0
100,3,1.0,1.0
101,2,0.0,0.0
102,2,0.0,0.0
103,2,0.0,0.0
104,2,0.0,0.0
105,4,0.0,0.0
106,8,0.43750000000000006,0.6774193548387096
107,4,0.5833333333333333,0.6
108,2,0.0,0.0
109,3,1.0,1.0
110,3,0.0,0.0
111,3,0.0,0.0
112,2,0.0,0.0
113,2,0.0,0.0
114,4,0.0,0.0
