cell,x,y,slice,radius
0,0,5642,0,0
1,2497,5593,1,149
2,2716,5588,1,137
3,3115,5565,1,136
4,2065,5516,1,141
5,3165,5487,1,126
6,2495,5480,1,150
7,2398,5470,1,139
8,1999,5446,1,145
9,2927,5437,1,139
10,2120,5415,1,133
11,2807,5413,1,125
12,1886,5406,1,141
13,2110,5399,1,129
14,2637,5379,1,141
15,3521,5361,1,147
16,1752,5355,1,128
17,2497,5356,1,150
18,3428,5346,1,144
19,2122,5326,1,145
20,2597,5312,1,125
21,3279,5295,1,142
22,3407,5290,1,125
23,2504,5291,1,149
24,1959,5289,1,140
25,3251,5278,1,149
26,2726,5272,1,127
27,3487,5259,1,133
28,2914,5245,1,139
29,3062,5243,1,130
30,2076,5242,1,131
31,1838,5222,1,142
32,1745,5198,1,150
33,2641,5192,1,133
34,2321,5187,1,131
35,2634,5156,1,135
36,2357,5154,1,128
37,1931,5126,1,147
38,2558,5117,1,130
39,2021,5117,1,126
40,1956,5112,1,144
41,3188,5088,1,129
42,2243,5080,1,133
43,2639,5055,1,149
44,1879,5046,1,131
45,2523,5033,1,140
46,1875,5023,1,145
47,2574,5017,1,128
48,3454,4984,1,134
49,2346,4913,1,125
50,3090,4910,1,128
51,1957,4887,1,145
52,3392,4885,1,140
53,2335,4860,1,145
54,3301,4844,1,148
55,1989,4832,1,129
56,3696,4789,1,133
57,1881,4771,1,139
58,2423,4730,1,148
59,2130,4715,1,126
60,3747,4686,1,147
61,2765,4677,1,145
62,1865,4654,1,149
63,2561,4646,1,145
64,2355,4643,1,134
65,2172,4641,1,146
66,3584,4607,1,126
67,2215,4608,1,148
68,2721,4601,1,125
69,3266,4593,1,142
70,2682,4589,1,128
71,1893,4573,1,135
72,2167,4563,1,147
73,3731,4555,1,146
74,3492,4552,1,136
75,3659,4518,1,144
76,3699,4514,1,136
77,3588,4489,1,140
78,3113,4478,1,125
79,3088,4467,1,130
80,2687,4430,1,128
81,3914,4415,1,148
82,3393,4396,1,134
83,2296,4384,1,137
84,1978,4358,1,142
85,2458,4311,1,125
86,2645,4243,1,133
87,3048,4143,1,139
88,2048,4134,1,145
89,3022,4131,1,142
90,2862,4102,1,128
91,2969,4101,1,142
92,1842,4096,1,147
93,3666,4093,1,149
94,3163,4080,1,150
95,2870,4079,1,140
96,2604,4057,1,125
97,3207,4026,1,134
98,2472,3986,1,129
99,2871,3980,1,136
100,2102,3976,1,125
101,2530,3966,1,140
102,2566,3932,1,125
103,2921,3913,1,129
104,2513,3909,1,140
105,2924,3868,1,147
106,1930,3838,1,130
107,2174,3823,1,149
108,3390,3812,1,142
109,2759,3806,1,149
110,3743,3804,1,145
111,2169,3741,1,136
112,2308,3705,1,142
113,3623,3691,1,126
114,2932,3689,1,132
115,2727,3640,1,126
116,1937,3619,1,146
117,3611,3588,1,148
118,2004,3586,1,148
119,2979,3583,1,130
120,1963,3582,1,150
121,2628,3578,1,125
122,3538,3566,1,140
123,2858,3560,1,135
124,2141,3418,1,145
125,3210,3410,1,145
126,2463,3395,1,148
127,2558,3396,1,140
128,2976,3355,1,131
129,3237,3350,1,149
130,3058,3346,1,129
131,3241,3337,1,149
132,2584,3324,1,138
133,3513,3286,1,148
134,2600,3277,1,137
135,3020,3272,1,144
136,3383,3238,1,148
137,3235,3227,1,147
138,3645,3191,1,125
139,2053,3189,1,132
140,2573,3181,1,147
141,3399,3169,1,130
