comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,3,0.0,0.0
3,2,0.0,0.0
4,2,0.0,0.0
5,2,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,2,0.0,0.0
9,3,1.0,1.0
10,2,0.0,0.0
11,2,0.0,0.0
12,3,0.0,0.0
13,3,0.0,0.0
14,3,0.0,0.0
15,2,0.0,0.0
16,3,1.0,1.0
17,2,0.0,0.0
18,3,1.0,1.0
19,3,1.0,1.0
20,2,0.0,0.0
21,8,0.5208333333333333,0.6206896551724138
22,3,0.0,0.0
23,2,0.0,0.0
24,3,0.0,0.0
25,5,0.0,0.0
26,2,0.0,0.0
27,3,0.0,0.0
28,2,0.0,0.0
29,3,0.0,0.0
30,3,0.0,0.0
31,2,0.0,0.0
32,2,0.0,0.0
33,6,0.3888888888888889,0.42857142857142855
34,4,0.5833333333333333,0.6
35,2,0.0,0.0
36,3,1.0,1.0
37,3,1.0,1.0
38,3,0.0,0.0
39,3,1.0,1.0
40,2,0.0,0.0
41,2,0.0,0.0
42,3,0.0,0.0
43,3,0.0,0.0
44,2,0.0,0.0
45,2,0.0,0.0
46,3,1.0,1.0
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,2,0.0,0.0
