comp,bumber of nodes,global clustering coefficient,transitivity
1,18,0.5740740740740741,0.6404494382022472
2,57,0.5260094681147313,0.6084656084656085
3,2,0.0,0.0
4,2,0.0,0.0
5,21,0.38730158730158726,0.44594594594594594
6,8,0.4375,0.6774193548387096
7,53,0.5528301886792453,0.549800796812749
8,2,0.0,0.0
9,11,0.6333333333333333,0.639344262295082
10,11,0.6272727272727273,0.5333333333333333
11,3,0.0,0.0
12,8,0.20833333333333331,0.3
13,6,0.27777777777777773,0.375
14,3,1.0,1.0
15,2,0.0,0.0
16,5,0.8666666666666666,0.7894736842105263
17,6,0.9,0.8461538461538461
18,4,0.0,0.0
19,7,1.0,1.0
20,3,1.0,1.0
21,3,1.0,1.0
22,2,0.0,0.0
23,3,0.0,0.0
24,2,0.0,0.0
25,4,0.5833333333333333,0.6
26,2,0.0,0.0
