cell,x,y,slice,radius
0,0,4903,0,0
1,2448,4832,1,126
2,2188,4755,1,129
3,2485,4748,1,139
4,1963,4720,1,139
5,2418,4710,1,129
6,2071,4704,1,134
7,2467,4666,1,138
8,1705,4587,1,130
9,1838,4554,1,137
10,2072,4534,1,145
11,2484,4517,1,144
12,1982,4499,1,150
13,1859,4427,1,130
14,2211,4418,1,129
15,2275,4373,1,136
16,2336,4358,1,141
17,1269,4357,1,129
18,1219,4355,1,128
19,1380,4275,1,149
20,2037,4269,1,134
21,2336,4250,1,138
22,2475,4249,1,136
23,1840,4234,1,131
24,1330,4229,1,144
25,1988,4225,1,150
26,2302,4193,1,134
27,2205,4162,1,144
28,2116,4146,1,131
29,1933,4094,1,148
30,912,4055,1,136
31,2123,4004,1,139
32,1203,4003,1,130
33,903,3993,1,147
34,1262,3986,1,136
35,1393,3972,1,139
36,2260,3967,1,146
37,1167,3925,1,130
38,1857,3915,1,140
39,1483,3835,1,131
40,2338,3804,1,137
41,1331,3802,1,134
42,1346,3801,1,128
43,1980,3795,1,134
44,1880,3792,1,133
45,1361,3750,1,127
46,679,3688,1,143
47,2319,3680,1,147
48,1164,3649,1,135
49,693,3614,1,133
50,2064,3596,1,138
51,805,3594,1,147
52,1108,3569,1,132
53,1306,3569,1,131
54,2223,3565,1,138
55,2167,3545,1,141
56,1836,3428,1,135
57,2441,3403,1,126
58,1548,3395,1,134
59,2454,3392,1,128
60,1245,3380,1,143
61,2157,3339,1,145
62,2004,3334,1,149
63,1934,3319,1,126
64,2482,3318,1,149
65,2255,3311,1,140
66,2029,3292,1,146
67,2209,3278,1,146
68,1241,3277,1,148
69,2289,3271,1,140
70,1537,3253,1,141
71,1177,3122,1,127
72,2321,3074,1,134
73,1444,3008,1,144
74,1320,2948,1,137
75,1679,2902,1,127
76,2291,2898,1,139
77,890,2859,1,148
78,1294,2826,1,140
79,2262,2801,1,134
80,1168,2776,1,137
81,1465,2774,1,146
82,1771,2682,1,133
83,926,2669,1,136
84,2085,2665,1,139
85,1210,2638,1,137
86,1594,2633,1,144
87,1831,2593,1,142
88,1303,2589,1,129
89,2089,2573,1,130
90,2036,2560,1,132
91,947,2538,1,144
92,1548,2506,1,138
93,1151,2447,1,144
94,1876,2400,1,143
95,1932,2399,1,133
96,2124,2392,1,129
97,1939,2372,1,138
98,1785,2342,1,128
99,1528,2304,1,150
100,2010,2209,1,140
101,1080,2198,1,150
102,2008,2194,1,137
103,1304,2110,1,127
104,1451,2067,1,131
105,1483,1758,1,149
106,1184,1755,1,132
107,1729,1611,1,141
108,1650,1403,1,148
109,1612,1388,1,137
