cell,x,y,slice,radius
0,0,5594,0,0
1,989,5472,1,145
2,1025,5453,1,132
3,1479,5446,1,139
4,1627,5439,1,135
5,650,5435,1,145
6,759,5393,1,126
7,1334,5380,1,149
8,991,5379,1,140
9,784,5352,1,147
10,858,5340,1,139
11,669,5335,1,131
12,999,5330,1,137
13,1035,5319,1,127
14,1796,5296,1,129
15,760,5282,1,133
16,1843,5274,1,127
17,854,5264,1,146
18,506,5261,1,132
19,1430,5220,1,132
20,419,5217,1,131
21,754,5207,1,144
22,1862,5199,1,147
23,675,5191,1,143
24,1388,5167,1,138
25,1156,5161,1,144
26,1026,5158,1,144
27,1373,5147,1,138
28,1757,5148,1,145
29,690,5140,1,143
30,1150,5140,1,140
31,1805,5117,1,131
32,908,5100,1,140
33,874,5073,1,137
34,1037,5067,1,134
35,626,5066,1,144
36,1322,5057,1,150
37,1211,5016,1,125
38,992,5010,1,141
39,935,5004,1,149
40,1822,4996,1,133
41,1587,4983,1,146
42,1324,4965,1,144
43,353,4954,1,129
44,577,4946,1,136
45,1735,4937,1,133
46,1698,4925,1,130
47,1897,4922,1,135
48,962,4905,1,145
49,1962,4878,1,143
50,996,4874,1,144
51,539,4867,1,135
52,730,4854,1,140
53,378,4845,1,135
54,567,4842,1,132
55,1426,4835,1,147
56,1580,4823,1,144
57,1748,4809,1,130
58,485,4809,1,129
59,1186,4801,1,142
60,757,4795,1,127
61,1407,4794,1,148
62,261,4792,1,138
63,1192,4769,1,125
64,928,4757,1,129
65,668,4752,1,147
66,1963,4728,1,141
67,951,4699,1,141
68,1440,4675,1,140
69,1455,4678,1,146
70,1807,4674,1,150
71,388,4671,1,144
72,1116,4656,1,145
73,1155,4622,1,146
74,631,4604,1,132
75,1547,4555,1,127
76,1412,4554,1,150
77,1737,4531,1,135
78,1088,4506,1,127
79,579,4471,1,137
80,1043,4466,1,146
81,1725,4460,1,149
82,456,4454,1,127
83,1866,4453,1,142
84,430,4388,1,142
85,1081,4296,1,140
86,85,4288,1,125
87,986,4277,1,139
88,806,4255,1,136
89,1490,4249,1,143
90,2004,4229,1,150
91,131,4225,1,143
92,1748,4219,1,144
93,290,4209,1,138
94,222,4201,1,139
95,1722,4189,1,130
96,484,4176,1,149
97,247,4148,1,135
98,1334,4115,1,148
99,909,4074,1,149
100,589,4065,1,127
101,1446,4045,1,125
102,2120,4036,1,133
103,1190,4030,1,143
104,967,4015,1,127
105,1078,4001,1,143
106,335,3922,1,148
107,510,3918,1,132
108,533,3901,1,133
109,1793,3882,1,138
110,1293,3874,1,125
111,492,3846,1,144
112,1053,3813,1,147
113,1237,3794,1,142
114,1192,3795,1,145
115,821,3773,1,129
116,343,3747,1,147
117,280,3739,1,144
118,1413,3737,1,139
119,529,3716,1,138
120,1976,3671,1,133
121,1905,3660,1,146
122,297,3656,1,137
123,488,3651,1,128
124,1157,3606,1,150
125,612,3589,1,138
126,767,3585,1,127
