cell,x,y,slice,radius
0,0,5921,0,0
1,2483,5844,1,140
2,2139,5810,1,134
3,3052,5805,1,137
4,2566,5784,1,147
5,1913,5781,1,143
6,2761,5784,1,143
7,2423,5754,1,150
8,2315,5728,1,141
9,2202,5691,1,131
10,2480,5666,1,147
11,2825,5616,1,138
12,3026,5617,1,144
13,2879,5612,1,139
14,2893,5587,1,139
15,3463,5571,1,138
16,1915,5534,1,149
17,2662,5423,1,139
18,2041,5395,1,125
19,3011,5391,1,141
20,2339,5377,1,143
21,3268,5373,1,125
22,2892,5220,1,126
23,3453,5212,1,126
24,2332,5205,1,144
25,2114,5198,1,139
26,2194,5198,1,129
27,3162,5178,1,137
28,3277,5170,1,145
29,3061,5117,1,146
30,3574,5036,1,128
31,2992,5022,1,136
32,2611,5015,1,142
33,1947,5002,1,150
34,2741,4995,1,132
35,3756,4988,1,147
36,3374,4918,1,142
37,2202,4870,1,148
38,3489,4834,1,141
39,2718,4827,1,144
40,3602,4810,1,150
41,3122,4749,1,150
42,3342,4747,1,140
43,2261,4701,1,136
44,2662,4662,1,140
45,3100,4538,1,147
46,2400,4464,1,150
47,1919,4435,1,143
48,2448,4420,1,129
49,2206,4379,1,146
50,2540,4369,1,126
51,3239,4310,1,150
52,3707,4294,1,142
53,3900,4280,1,130
54,3215,4212,1,135
55,1947,4187,1,143
56,2578,4130,1,147
57,3425,4121,1,141
58,3692,4115,1,127
59,2090,4086,1,141
60,2018,3960,1,128
61,1980,3940,1,140
62,2229,3924,1,128
63,3229,3920,1,125
64,3807,3856,1,138
65,2640,3830,1,132
66,3470,3813,1,138
67,2283,3771,1,135
68,3059,3663,1,126
69,3784,3637,1,137
70,2015,3602,1,135
71,3553,3521,1,125
72,2660,3482,1,149
73,2958,3467,1,136
74,3559,3463,1,128
75,2382,3274,1,141
76,3847,3270,1,141
77,2607,3220,1,145
78,2733,3185,1,137
79,3848,3174,1,131
80,3199,3012,1,133
81,3757,2763,1,140
82,2550,2737,1,143
83,2736,2649,1,142
84,2429,2623,1,130
85,3098,2594,1,130
86,3514,2594,1,127
87,3790,2426,1,133
88,3894,2399,1,138
89,3400,2327,1,146
90,2275,2302,1,144
91,4012,2292,1,125
92,2661,2285,1,145
93,2900,2257,1,134
94,3496,2235,1,150
95,3391,2177,1,148
96,3257,2171,1,150
97,2543,2080,1,143
98,2646,2069,1,150
99,3468,2060,1,148
100,3011,1945,1,149
101,3544,1936,1,142
102,2945,1927,1,145
103,2944,1903,1,137
104,3321,1865,1,127
105,3900,1832,1,150
106,3969,1669,1,150
107,3405,1649,1,134
108,2868,1647,1,129
109,3468,1592,1,141
110,2897,1580,1,125
111,3365,1562,1,127
112,2691,1545,1,132
113,3093,1239,1,150
114,3000,1104,1,144
