comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,8,0.4125,0.5714285714285714
3,3,1.0,1.0
4,5,0.7,0.8
5,2,0.0,0.0
6,4,1.0,1.0
7,4,0.0,0.0
8,6,0.5,0.6666666666666666
9,13,0.5846153846153845,0.5735294117647058
10,2,0.0,0.0
11,6,0.7777777777777777,0.6
12,3,0.0,0.0
13,8,0.2916666666666667,0.3
14,17,0.5588235294117647,0.4875
15,2,0.0,0.0
16,2,0.0,0.0
17,4,0.5833333333333334,0.6
18,2,0.0,0.0
19,6,0.6666666666666666,0.7777777777777778
20,3,1.0,1.0
21,7,0.5238095238095238,0.46153846153846156
22,3,1.0,1.0
23,3,0.0,0.0
24,2,0.0,0.0
25,7,0.5714285714285714,0.6
26,4,0.5833333333333333,0.6
27,2,0.0,0.0
28,6,0.4444444444444444,0.5454545454545454
29,4,0.5833333333333334,0.6
