comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,48,0.4596230158730159,0.527027027027027
3,15,0.5755555555555555,0.6623376623376623
4,12,0.5146825396825397,0.5876288659793815
5,4,0.0,0.0
6,18,0.23148148148148145,0.38181818181818183
7,7,0.8095238095238094,0.7358490566037735
8,8,0.6124999999999999,0.5675675675675675
9,35,0.5133333333333333,0.546875
10,7,0.5238095238095238,0.46153846153846156
11,3,0.0,0.0
12,8,0.0,0.0
13,12,0.4396825396825397,0.6164383561643836
14,16,0.4312499999999999,0.4918032786885246
15,2,0.0,0.0
16,14,0.47380952380952385,0.6
17,2,0.0,0.0
18,2,0.0,0.0
19,4,1.0,1.0
20,3,1.0,1.0
21,5,0.3333333333333333,0.42857142857142855
22,14,0.49047619047619045,0.5567010309278351
23,4,0.8333333333333333,0.75
24,3,1.0,1.0
25,2,0.0,0.0
26,2,0.0,0.0
27,3,0.0,0.0
