comp,bumber of nodes,global clustering coefficient,transitivity
1,29,0.4870279146141215,0.5625
2,38,0.5761904761904763,0.5617977528089888
3,12,0.7337301587301588,0.6804123711340206
4,40,0.5144841269841269,0.5360824742268041
5,55,0.6205916305916306,0.6090794451450189
6,29,0.5432950191570881,0.6334310850439883
7,9,0.8074074074074074,0.75
8,14,0.6187074829931972,0.5757575757575758
9,21,0.6142857142857142,0.6376811594202898
10,18,0.6294973544973544,0.7009345794392523
11,3,1.0,1.0
12,11,0.725036075036075,0.7710280373831776
13,2,0.0,0.0
14,7,0.35714285714285715,0.5
15,2,0.0,0.0
16,2,0.0,0.0
17,2,0.0,0.0
