comp,bumber of nodes,global clustering coefficient,transitivity
1,13,0.6263736263736264,0.5604395604395604
2,2,0.0,0.0
3,4,0.8333333333333333,0.75
4,8,0.20833333333333331,0.3
5,14,0.5119047619047619,0.5217391304347826
6,22,0.4696969696969697,0.49038461538461536
7,6,0.0,0.0
8,2,0.0,0.0
9,2,0.0,0.0
10,2,0.0,0.0
11,20,0.5304761904761904,0.5196850393700787
12,4,0.0,0.0
13,3,1.0,1.0
14,4,0.0,0.0
15,2,0.0,0.0
16,3,0.0,0.0
17,3,1.0,1.0
18,4,0.5833333333333334,0.6
19,6,0.0,0.0
20,4,0.8333333333333333,0.75
21,3,1.0,1.0
22,2,0.0,0.0
23,9,0.5481481481481482,0.627906976744186
24,4,0.5833333333333333,0.6
25,9,0.5962962962962962,0.5510204081632653
26,13,0.38461538461538464,0.4
27,2,0.0,0.0
28,2,0.0,0.0
29,3,1.0,1.0
30,3,0.0,0.0
31,4,0.0,0.0
32,2,0.0,0.0
33,3,1.0,1.0
34,2,0.0,0.0
35,4,0.5833333333333333,0.6
36,2,0.0,0.0
37,3,0.0,0.0
38,3,1.0,1.0
39,3,0.0,0.0
40,3,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,3,1.0,1.0
45,2,0.0,0.0
46,5,0.5333333333333333,0.6
47,2,0.0,0.0
48,2,0.0,0.0
49,2,0.0,0.0
50,2,0.0,0.0
51,3,0.0,0.0
52,3,0.0,0.0
53,4,0.0,0.0
54,4,0.0,0.0
55,2,0.0,0.0
56,5,0.4666666666666667,0.5
57,5,0.9,0.875
58,2,0.0,0.0
59,2,0.0,0.0
60,2,0.0,0.0
61,3,1.0,1.0
62,2,0.0,0.0
63,2,0.0,0.0
