cell,x,y,slice,radius
0,0,4729,0,0
1,1411,4617,1,145
2,1374,4611,1,148
3,2056,4554,1,148
4,1831,4430,1,130
5,2272,4377,1,140
6,2199,4348,1,130
7,2611,4345,1,146
8,2717,4336,1,137
9,1276,4318,1,125
10,2117,4309,1,145
11,1553,4265,1,149
12,1729,4267,1,136
13,2565,4228,1,150
14,1257,4225,1,136
15,2238,4188,1,135
16,1702,4178,1,145
17,1644,4137,1,134
18,1370,4128,1,129
19,2666,4094,1,126
20,1857,4083,1,128
21,2334,4070,1,150
22,2758,4032,1,131
23,2551,3981,1,125
24,2448,3968,1,150
25,2433,3959,1,150
26,1511,3885,1,148
27,2651,3880,1,130
28,2807,3865,1,135
29,2113,3795,1,149
30,1417,3766,1,149
31,2296,3751,1,140
32,1683,3749,1,143
33,1702,3726,1,146
34,2259,3711,1,125
35,2202,3692,1,132
36,2887,3682,1,143
37,2106,3673,1,145
38,2130,3650,1,136
39,2237,3634,1,150
40,2287,3626,1,137
41,2912,3622,1,126
42,2180,3596,1,132
43,3219,3593,1,128
44,1454,3588,1,146
45,2636,3575,1,148
46,2258,3470,1,129
47,2031,3445,1,139
48,2790,3437,1,134
49,1583,3436,1,149
50,1382,3407,1,129
51,2604,3395,1,137
52,2883,3358,1,138
53,2255,3356,1,147
54,2831,3277,1,129
55,1916,3265,1,134
56,2275,3247,1,133
57,2082,3216,1,135
58,2164,3180,1,150
59,3065,3123,1,135
60,2606,3076,1,144
61,2363,3057,1,144
62,2010,3024,1,139
63,1756,3007,1,128
64,2660,2949,1,140
65,2809,2938,1,136
66,3151,2873,1,141
67,1967,2843,1,142
68,3080,2771,1,135
69,1624,2759,1,129
70,3080,2726,1,128
71,2818,2659,1,132
72,3224,2654,1,149
73,2445,2654,1,134
74,2156,2630,1,126
75,1818,2621,1,130
76,2127,2594,1,146
77,2992,2554,1,146
78,2287,2478,1,132
79,1986,2459,1,139
80,2212,2418,1,132
81,2269,2402,1,137
82,2147,2375,1,128
83,3348,2317,1,132
84,2163,2253,1,145
85,2221,1895,1,133
86,2526,1886,1,135
87,2496,1880,1,149
88,2231,1835,1,148
89,3237,2016,2,137
90,3207,1976,2,150
91,3567,1949,2,143
92,3466,1920,2,145
93,3516,1917,2,130
94,3383,1870,2,147
95,3489,1853,2,136
96,2761,1845,2,138
97,3462,1813,2,136
98,3431,1804,2,143
99,2732,1783,2,143
100,3341,1760,2,137
101,2698,1743,2,127
102,3338,1692,2,131
103,3597,1667,2,141
104,3126,1623,2,128
105,3189,1621,2,146
106,3058,1608,2,150
107,3395,1568,2,136
108,2531,1565,2,142
109,3495,1561,2,146
110,3584,1536,2,129
111,2556,1535,2,130
112,3304,1529,2,140
113,3697,1518,2,134
114,3583,1512,2,136
115,3102,1496,2,143
116,3014,1477,2,135
117,3064,1448,2,131
118,3431,1434,2,125
119,3728,1429,2,129
120,3649,1412,2,125
121,3171,1409,2,148
122,3256,1406,2,129
123,2766,1347,2,131
124,3317,1340,2,127
125,2829,1336,2,136
126,3519,1338,2,147
127,3428,1332,2,141
128,3638,1325,2,128
129,3355,1320,2,145
130,3158,1305,2,137
131,3550,1303,2,133
132,3468,1261,2,132
133,3514,1222,2,143
134,2556,1215,2,134
135,3398,1209,2,149
136,3162,1207,2,136
137,2635,1191,2,125
138,3130,1188,2,129
139,3006,1186,2,133
140,3333,1168,2,133
141,2550,1170,2,132
142,2499,1171,2,133
143,2940,1161,2,145
144,3449,1148,2,136
145,3109,1135,2,149
146,3608,1130,2,136
147,3685,1125,2,146
148,2252,1088,2,147
149,2985,1074,2,136
150,2281,1054,2,139
151,2803,1049,2,131
152,3543,1052,2,143
153,2893,1031,2,141
154,2587,1012,2,150
155,3053,1005,2,130
156,3537,1006,2,129
157,3260,1001,2,129
158,3670,996,2,143
159,2186,984,2,127
160,3656,979,2,143
161,2971,970,2,136
162,2564,951,2,136
163,3262,948,2,132
164,3507,920,2,127
165,2123,907,2,129
166,2300,902,2,139
167,2926,870,2,145
168,3041,859,2,149
169,3377,855,2,129
170,2663,845,2,129
171,2734,843,2,138
172,3353,829,2,150
173,3447,818,2,127
174,3588,817,2,142
175,3024,815,2,138
176,3364,797,2,125
177,2750,773,2,131
178,2465,773,2,146
179,2312,769,2,149
180,3160,755,2,132
181,2582,750,2,141
182,3428,747,2,132
183,2838,744,2,142
184,3373,725,2,142
185,2373,709,2,137
186,3473,701,2,135
187,2954,684,2,126
188,2847,680,2,150
189,3474,656,2,137
190,2294,654,2,148
191,3238,653,2,149
192,2560,633,2,142
193,2700,633,2,144
194,3175,585,2,148
195,3040,558,2,141
196,2709,529,2,147
197,2713,490,2,146
198,3176,435,2,125
199,2543,406,2,150
200,3265,390,2,125
201,2438,381,2,138
202,3125,373,2,129
203,3236,358,2,133
204,2718,314,2,148
205,3144,296,2,147
206,3054,279,2,141
207,2974,257,2,146
208,2808,256,2,147
209,2497,232,2,129
210,2807,183,2,146
211,3009,177,2,144
212,2513,174,2,141
213,2728,103,2,136
214,2796,88,2,137
