cell,x,y,slice,radius
0,0,5732,0,0
1,1601,5580,1,125
2,921,5494,1,128
3,1220,5466,1,133
4,2246,5416,1,128
5,1522,5408,1,136
6,2268,5379,1,150
7,715,5350,1,137
8,1160,5339,1,144
9,946,5334,1,143
10,1412,5329,1,138
11,1096,5278,1,146
12,781,5214,1,126
13,411,5202,1,145
14,618,5197,1,143
15,338,5115,1,149
16,2274,5086,1,135
17,952,5069,1,127
18,659,5027,1,133
19,920,5003,1,149
20,1949,4986,1,138
21,231,4975,1,129
22,436,4957,1,149
23,530,4957,1,141
24,638,4878,1,136
25,1894,4857,1,135
26,792,4823,1,139
27,2263,4806,1,134
28,158,4772,1,139
29,510,4747,1,138
30,1199,4719,1,130
31,880,4719,1,126
32,1124,4689,1,140
33,1062,4678,1,148
34,457,4594,1,148
35,901,4575,1,146
36,430,4554,1,143
37,917,4522,1,149
38,1277,4515,1,146
39,1098,4501,1,139
40,878,4482,1,143
41,1203,4477,1,137
42,1276,4455,1,126
43,1171,4392,1,131
44,812,4377,1,146
45,520,4349,1,125
46,963,4330,1,144
47,1562,4282,1,139
48,2279,4226,1,136
49,646,4223,1,137
50,927,4214,1,145
51,1273,4185,1,146
52,452,4058,1,131
53,2017,4053,1,135
54,941,4015,1,140
55,448,3949,1,128
56,906,3911,1,130
57,1112,3911,1,143
58,1541,3897,1,127
59,1933,3867,1,127
60,1590,3861,1,136
61,2168,3827,1,149
62,1107,3822,1,144
63,586,3801,1,138
64,752,3766,1,143
65,547,3745,1,148
66,1046,3723,1,127
67,1249,3698,1,147
68,1983,3679,1,127
69,690,3628,1,141
70,1498,3584,1,130
71,1851,3564,1,143
72,1594,3554,1,142
73,1803,3513,1,128
74,913,3498,1,145
75,1973,3492,1,146
76,484,3397,1,125
77,1921,3275,1,147
78,1127,3264,1,131
79,926,3236,1,134
80,1041,3160,1,149
81,1670,3144,1,134
82,1188,3106,1,139
83,666,3050,1,143
84,296,3017,1,138
85,834,2994,1,149
86,982,2993,1,142
87,765,2978,1,140
88,1552,2947,1,136
89,1076,2942,1,126
90,1278,2922,1,127
91,1402,2900,1,129
92,245,2812,1,150
93,1528,2811,1,140
94,1064,2805,1,137
95,1731,2771,1,127
96,1143,2709,1,127
97,1647,2635,1,137
98,1416,2577,1,131
99,1989,2569,1,147
100,1923,2525,1,137
101,409,2511,1,130
102,967,2494,1,141
103,1797,2464,1,143
104,378,2410,1,132
105,817,2404,1,143
106,780,2384,1,131
107,560,2360,1,137
108,989,2330,1,138
109,1205,2295,1,140
110,1108,2259,1,135
111,945,2230,1,130
112,649,2221,1,144
113,1240,2171,1,136
114,1868,2161,1,150
115,419,2089,1,138
116,965,2055,1,125
117,1966,2045,1,128
118,1228,2008,1,134
119,670,1986,1,132
120,596,1974,1,129
121,1164,1961,1,129
122,662,1909,1,131
123,834,1860,1,147
124,1354,1834,1,134
125,1361,1748,1,137
126,1730,1692,1,137
127,1040,1688,1,148
128,834,1635,1,140
129,1031,1626,1,148
130,1689,1620,1,140
131,1426,1561,1,128
132,314,1501,1,126
133,1374,1419,1,140
134,1059,1418,1,131
135,575,1350,1,143
136,431,1311,1,133
137,1240,1192,1,142
138,1310,952,1,139
139,1253,873,1,138
140,80,1425,2,145
141,115,1385,2,143
142,325,952,2,135
143,1273,483,2,136
144,1668,320,2,136
145,887,265,2,137
146,1981,26,2,146
147,1830,23,2,132
148,2005,0,2,148
149,2606,5056,3,131
150,3059,4858,3,146
151,3039,4779,3,144
152,2738,4760,3,131
153,3300,4350,3,142
154,3202,4251,3,143
155,2402,4045,3,141
156,2645,4033,3,140
157,2886,4009,3,149
158,3628,3881,3,127
159,3549,3822,3,149
160,3129,3801,3,135
161,3187,3683,3,128
162,3490,3515,3,133
163,3724,3515,3,134
164,2873,3507,3,134
165,2748,3452,3,145
166,3563,3415,3,140
167,3882,3401,3,138
168,2992,3385,3,134
169,3782,3219,3,128
170,3716,2966,3,128
171,2654,2913,3,140
172,3230,2852,3,131
173,3565,2831,3,139
174,3720,2775,3,126
175,2473,2766,3,130
176,3497,2745,3,127
177,4034,2736,3,129
178,2513,2730,3,147
179,3743,2722,3,135
180,2387,2607,3,145
181,3573,2527,3,136
182,2443,2476,3,133
183,3380,2466,3,131
184,2369,2246,3,137
185,2573,2223,3,142
186,3907,2209,3,127
187,3881,2189,3,138
188,3309,2135,3,146
189,2051,2086,3,138
190,2128,2080,3,136
191,3439,2003,3,143
192,3260,1842,3,140
193,3283,1784,3,132
194,3576,1774,3,144
195,3008,1768,3,149
196,3590,1681,3,138
197,3818,1594,3,145
198,2902,1494,3,143
199,3035,1455,3,131
200,3145,1422,3,137
201,3513,1401,3,135
202,3288,1376,3,137
203,2982,1360,3,138
204,1901,1279,3,134
205,1862,1277,3,134
206,2550,1088,3,131
207,2153,985,3,145
208,2965,983,3,134
209,3219,963,3,141
210,1820,887,3,134
211,1601,873,3,132
212,2147,856,3,126
213,2689,837,3,149
214,2289,778,3,126
215,2588,687,3,136
216,1905,673,3,132
217,2248,635,3,133
218,1806,626,3,145
219,1834,615,3,128
220,2475,575,3,148
221,2735,578,3,145
222,2165,560,3,132
223,2345,542,3,138
224,2439,396,3,144
