comp,bumber of nodes,global clustering coefficient,transitivity
1,9,0.5,0.625
2,15,0.6333333333333333,0.6136363636363636
3,5,0.5333333333333333,0.6
4,4,0.5833333333333333,0.6
5,2,0.0,0.0
6,2,0.0,0.0
7,2,0.0,0.0
8,5,0.0,0.0
9,2,0.0,0.0
10,3,0.0,0.0
11,6,0.3888888888888889,0.42857142857142855
12,5,0.0,0.0
13,2,0.0,0.0
14,3,0.0,0.0
15,2,0.0,0.0
16,4,0.5833333333333334,0.6
17,7,0.38095238095238093,0.5
18,2,0.0,0.0
19,3,1.0,1.0
20,2,0.0,0.0
21,3,1.0,1.0
22,2,0.0,0.0
23,4,0.5833333333333333,0.6
24,2,0.0,0.0
25,3,0.0,0.0
26,4,1.0,1.0
27,4,0.5833333333333333,0.6
28,2,0.0,0.0
29,2,0.0,0.0
30,3,1.0,1.0
31,2,0.0,0.0
