comp,bumber of nodes,global clustering coefficient,transitivity
1,3,0.0,0.0
2,3,1.0,1.0
3,3,0.0,0.0
4,4,0.5833333333333333,0.6
5,8,0.5,0.46153846153846156
6,3,0.0,0.0
7,2,0.0,0.0
8,8,0.20833333333333331,0.3
9,2,0.0,0.0
10,3,0.0,0.0
11,2,0.0,0.0
12,2,0.0,0.0
13,2,0.0,0.0
14,4,0.8333333333333333,0.75
15,3,0.0,0.0
16,3,0.0,0.0
17,2,0.0,0.0
18,4,0.5833333333333333,0.6
19,3,0.0,0.0
20,3,0.0,0.0
21,2,0.0,0.0
22,2,0.0,0.0
23,3,0.0,0.0
24,2,0.0,0.0
25,2,0.0,0.0
26,2,0.0,0.0
27,2,0.0,0.0
28,2,0.0,0.0
