comp,bumber of nodes,global clustering coefficient,transitivity
1,342,0.5974045447729658,0.6172305271439811
2,8,0.6,0.48
3,3,0.0,0.0
4,2,0.0,0.0
5,3,1.0,1.0
6,3,1.0,1.0
7,3,0.0,0.0
