comp,bumber of nodes,global clustering coefficient,transitivity
1,5,0.8666666666666666,0.7894736842105263
2,6,0.6666666666666666,0.7777777777777778
3,4,0.0,0.0
4,6,0.6388888888888888,0.6818181818181818
5,3,1.0,1.0
6,2,0.0,0.0
7,2,0.0,0.0
8,6,0.0,0.0
9,2,0.0,0.0
10,5,0.8666666666666666,0.7894736842105263
11,2,0.0,0.0
12,2,0.0,0.0
13,3,0.0,0.0
14,9,0.6555555555555556,0.6428571428571429
15,3,1.0,1.0
16,3,0.0,0.0
17,4,0.0,0.0
18,8,0.20833333333333331,0.3
19,2,0.0,0.0
20,2,0.0,0.0
21,3,1.0,1.0
22,3,1.0,1.0
23,5,0.4666666666666667,0.5
24,4,0.5833333333333333,0.6
25,2,0.0,0.0
26,7,0.6523809523809524,0.6
27,5,0.8666666666666666,0.7894736842105263
28,2,0.0,0.0
29,2,0.0,0.0
30,6,0.4444444444444444,0.5454545454545454
31,3,1.0,1.0
32,3,1.0,1.0
33,3,1.0,1.0
34,5,0.4666666666666666,0.5
35,5,0.5333333333333333,0.6
36,3,0.0,0.0
37,3,1.0,1.0
38,2,0.0,0.0
39,3,0.0,0.0
40,2,0.0,0.0
41,2,0.0,0.0
42,2,0.0,0.0
43,2,0.0,0.0
44,3,1.0,1.0
45,2,0.0,0.0
46,2,0.0,0.0
47,3,1.0,1.0
48,3,0.0,0.0
49,2,0.0,0.0
50,3,1.0,1.0
51,2,0.0,0.0
52,2,0.0,0.0
53,2,0.0,0.0
54,2,0.0,0.0
55,3,0.0,0.0
56,2,0.0,0.0
57,2,0.0,0.0
58,2,0.0,0.0
