cell,x,y,slice,radius
0,0,5828,0,0
1,1952,5648,1,149
2,1999,5594,1,126
3,2288,5552,1,139
4,2028,5501,1,141
5,2518,5375,1,144
6,2790,5232,1,143
7,2830,5177,1,132
8,1605,5161,1,131
9,2922,5152,1,140
10,2664,5126,1,143
11,2417,5118,1,150
12,1588,5098,1,137
13,2552,5070,1,136
14,1426,5056,1,142
15,1520,5053,1,131
16,2986,5046,1,136
17,2851,4994,1,150
18,2949,4984,1,128
19,3130,4922,1,127
20,3148,4915,1,125
21,3193,4881,1,126
22,3024,4713,1,127
23,1652,4703,1,135
24,1627,4694,1,139
25,2451,4618,1,136
26,2328,4571,1,138
27,2677,4567,1,132
28,3315,4550,1,150
29,3041,4549,1,131
30,1640,4450,1,147
31,2587,4420,1,134
32,3386,4418,1,143
33,2099,4375,1,127
34,3224,4328,1,135
35,1570,4314,1,127
36,3491,4290,1,127
37,3327,4282,1,138
38,3022,4180,1,129
39,3308,4159,1,147
40,1773,4117,1,128
41,1650,4087,1,139
42,1553,4073,1,148
43,3202,4009,1,141
44,1604,4002,1,144
45,2146,3967,1,129
46,3202,3947,1,132
47,3171,3939,1,134
48,3120,3902,1,136
49,3553,3800,1,148
50,2080,3783,1,125
51,3134,3772,1,135
52,2043,3749,1,147
53,3599,3731,1,149
54,3272,3726,1,139
55,3099,3719,1,138
56,2781,3718,1,136
57,3297,3716,1,148
58,3404,3678,1,141
59,2210,3645,1,135
60,1741,3628,1,131
61,2155,3618,1,131
62,3416,3610,1,148
63,3594,3592,1,146
64,3467,3578,1,140
65,2969,3540,1,141
66,2190,3460,1,138
67,2988,3416,1,140
68,2032,3406,1,137
69,2826,3351,1,143
70,2700,3345,1,141
71,2824,3302,1,141
72,2124,3272,1,144
73,2217,3254,1,127
74,1746,3171,1,133
75,2465,3140,1,143
76,2683,3105,1,141
77,3609,3068,1,130
78,3474,2932,1,145
79,2587,2896,1,142
80,3549,2850,1,140
81,2198,2839,1,128
82,2039,2710,1,131
83,2570,2666,1,150
84,2365,2660,1,148
85,2600,2525,1,135
86,3681,2369,1,134
87,2687,2329,1,143
88,2670,2307,1,135
89,3151,2270,1,137
90,3209,2242,1,140
91,3250,2176,1,138
92,3283,2124,1,132
93,2518,2119,1,131
94,2755,2062,1,150
95,2987,2044,1,133
96,3004,1905,1,143
97,3329,1720,1,140
98,2705,1628,1,133
99,3460,1614,1,136
100,3429,1538,1,134
101,3393,1504,1,131
102,3348,1357,1,128
103,2840,1346,1,130
104,3186,1302,1,131
105,3002,1225,1,135
106,3186,1210,1,136
107,2932,1150,1,125
108,3398,1096,1,134
109,3034,997,1,143
110,3241,898,1,135
111,3316,824,1,141
112,3306,783,1,132
113,3024,717,1,139
114,1326,5137,3,130
115,971,4902,3,137
116,1224,4845,3,147
117,1165,4790,3,148
118,787,4762,3,129
119,1346,4767,3,133
120,1046,4746,3,144
121,966,4553,3,137
122,974,4526,3,134
123,1077,4474,3,126
124,539,4444,3,134
125,1002,4433,3,148
126,1009,4377,3,145
127,795,4275,3,136
128,883,4206,3,141
129,493,4202,3,145
130,801,4072,3,136
131,439,4068,3,125
132,701,4058,3,146
133,1220,4011,3,127
134,838,3999,3,126
135,766,3994,3,130
136,1428,3995,3,128
137,1110,3910,3,125
138,1193,3804,3,126
139,1253,3741,3,145
140,1073,3686,3,144
141,203,3676,3,125
142,528,3645,3,143
143,420,3627,3,140
144,592,3598,3,135
145,1089,3529,3,134
146,191,3514,3,138
147,1246,3485,3,127
148,1374,3428,3,138
149,1562,3420,3,143
150,1178,3341,3,127
151,1568,3301,3,125
152,937,3272,3,125
153,1287,3193,3,140
154,1547,3177,3,130
155,1464,3117,3,140
156,718,2912,3,132
157,681,2883,3,130
158,1359,2861,3,145
159,204,2834,3,136
160,247,2831,3,149
161,1594,2794,3,133
162,1645,2670,3,129
163,632,2646,3,143
164,181,2619,3,135
165,1126,2564,3,146
166,367,2365,3,146
167,1648,2285,3,146
168,794,2282,3,128
169,1197,2237,3,137
170,390,2224,3,138
171,451,2175,3,138
172,339,2133,3,128
173,1014,2098,3,147
174,879,2055,3,131
175,387,1909,3,148
176,1227,1804,3,137
177,885,1791,3,131
178,1128,1756,3,139
179,1402,1743,3,145
180,585,1677,3,144
181,861,1677,3,143
182,743,1660,3,126
183,316,1637,3,145
184,1422,1517,3,136
185,411,1480,3,144
186,1921,1464,3,144
187,2224,1437,3,134
188,2432,1432,3,125
189,1426,1430,3,142
190,1938,1432,3,126
191,840,1393,3,137
192,713,1351,3,130
193,489,1317,3,133
194,788,1182,3,128
195,1664,1174,3,130
196,2211,1152,3,148
197,2424,1074,3,141
198,1898,1028,3,142
199,763,929,3,143
200,1301,926,3,138
201,1104,864,3,145
202,2866,784,3,144
203,1137,762,3,143
204,2214,731,3,127
205,1952,724,3,140
206,2952,706,3,145
207,1075,704,3,130
208,1962,625,3,127
209,1761,604,3,144
210,1318,582,3,150
211,2394,559,3,143
212,2503,519,3,125
213,3115,490,3,133
214,2006,467,3,143
215,3106,446,3,149
216,1139,407,3,147
217,1721,378,3,126
218,1801,380,3,136
219,1591,345,3,134
220,2781,327,3,140
221,1402,323,3,142
222,1562,267,3,130
223,2509,176,3,131
224,1775,156,3,131
225,1906,117,3,128
226,1852,85,3,129
227,2214,0,3,139
