comp,bumber of nodes,global clustering coefficient,transitivity
1,3,1.0,1.0
2,14,0.6619047619047619,0.6410256410256411
3,5,0.8666666666666666,0.7894736842105263
4,24,0.48333333333333334,0.5377358490566038
5,4,0.5833333333333333,0.6
6,40,0.4546428571428572,0.6146788990825688
7,9,0.7407407407407407,0.6470588235294118
8,3,1.0,1.0
9,4,1.0,1.0
10,15,0.62,0.5454545454545454
11,5,0.4666666666666666,0.5
12,17,0.6784313725490195,0.6829268292682927
13,3,0.0,0.0
14,5,0.4666666666666666,0.5
15,3,0.0,0.0
16,3,0.0,0.0
17,3,1.0,1.0
18,5,0.7,0.8
19,4,0.0,0.0
20,9,0.18518518518518517,0.2727272727272727
21,6,0.38888888888888884,0.42857142857142855
22,2,0.0,0.0
23,2,0.0,0.0
24,2,0.0,0.0
25,4,0.8333333333333333,0.75
26,3,0.0,0.0
27,12,0.5638888888888889,0.42857142857142855
